Site ,Treatment ,Quadrat/Chamber #,Replicate #,PLOT,NDRE,NDVI,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI,,,,,,,,,,,,,
ST,PR,Q3,2,18,0.2262,0.6108,20.726,32.849,7.936,68.6116366,-149.5658933,395.5,3.7, GPS         ,17/07/2021,13:16:36,58,0.2438,0.6219,0.1996,0.6017,0.0081,0.0045,0.0359,0.0074,,,,,,,,,,,,,
ST,PR,Q3,3,19,0.2231,0.614,20.77,32.702,7.82,68.61162,-149.5661366,391.8,3.8, GPS         ,17/07/2021,13:16:50,47,0.2391,0.6285,0.2087,0.6034,0.0067,0.0059,0.0299,0.0096,,,,,,,,,,,,,
ST,PR,Q3,4,20,0.2012,0.531,21.087,31.709,9.713,68.6115683,-149.566225,388.9,3.8, GPS         ,17/07/2021,13:17:04,56,0.2164,0.547,0.1899,0.5143,0.0068,0.0102,0.034,0.0192,,,,,,,,,,,,,
ST,PR,Q3,5,21,0.2141,0.5613,20.898,32.288,9.071,68.611535,-149.5662583,385.2,3.8, GPS         ,17/07/2021,13:17:20,62,0.2304,0.5747,0.1958,0.5455,0.0071,0.0066,0.0334,0.0118,,,,,,,,,,,,,
ST,PR,Q3,6,22,0.2172,0.5725,20.864,32.461,8.826,68.6115483,-149.56621,381.4,3.8, GPS         ,17/07/2021,13:17:36,65,0.2397,0.5864,0.0135,0.5538,0.0268,0.0059,0.1235,0.0103,,,,,,,,,,,,,
ST,PR,Q3,7,23,0.2136,0.5805,20.907,32.262,8.563,68.6115466,-149.5664033,377.9,3.8, GPS         ,17/07/2021,13:17:50,55,0.2262,0.5928,0.1982,0.5656,0.0064,0.0059,0.0299,0.0101,,,,,,,,,,,,,
ST,PR,Q3,8,24,0.2122,0.5717,20.926,32.203,8.774,68.6115666,-149.56655,382.8,7.3, GPS         ,17/07/2021,13:19:40,43,0.2285,0.5851,0.197,0.5589,0.0068,0.0054,0.0319,0.0095,,,,,,,,,,,,,
ST,PR,Q4,1,25,0.2142,0.5606,20.897,32.295,9.091,68.6114483,-149.5652133,418.6,6.7, GPS         ,17/07/2021,13:19:57,59,0.2366,0.5734,0.1975,0.5473,0.0086,0.0064,0.0402,0.0115,,,,,,,,,,,,,
ST,PR,Q4,2,26,0.2517,0.6589,20.374,34.082,7.007,68.61143,-149.564835,435.6,6.6, GPS         ,17/07/2021,13:20:20,64,0.2732,0.6689,0.2276,0.6453,0.0088,0.0053,0.035,0.0081,,,,,,,,,,,,,
ST,PR,Q4,3,27,0.2488,0.6402,20.413,33.935,7.443,68.611445,-149.56447,452.2,6.5, GPS         ,17/07/2021,13:20:45,63,0.2622,0.6539,0.2333,0.6279,0.007,0.0055,0.028,0.0086,,,,,,,,,,,,,
ST,PR,Q4,4,28,0.234,0.6243,20.617,33.213,7.682,68.6114633,-149.564175,464.2,6.4, GPS         ,17/07/2021,13:21:03,72,0.2609,0.6382,0.2128,0.6058,0.0076,0.0065,0.0327,0.0105,,,,,,,,,,,,,
ST,PR,Q4,5,29,0.2194,0.5557,20.823,32.53,9.289,68.61149,-149.5638133,478.3,6.3, GPS         ,17/07/2021,13:21:18,57,0.2342,0.5735,0.1981,0.533,0.0075,0.0088,0.0341,0.0158,,,,,,,,,,,,,
ST,PR,Q4,6,30,0.1931,0.4775,21.207,31.358,11.088,68.61147,-149.5637333,491.3,6.2, GPS         ,17/07/2021,13:21:32,60,0.2092,0.4978,0.1784,0.463,0.0074,0.0081,0.0382,0.017,,,,,,,,,,,,,
ST,PR,Q4,7,31,0.1793,0.4594,21.416,30.776,11.398,68.6114716,-149.5634866,502.4,6.2, GPS         ,17/07/2021,13:21:50,56,0.2108,0.4812,0.1585,0.4447,0.0102,0.0081,0.0567,0.0177,,,,,,,,,,,,,
ST,PR,Q4,8,32,0.1926,0.4702,21.214,31.338,11.292,68.6114833,-149.5631733,514.6,6.1, GPS         ,17/07/2021,13:24:06,62,0.2118,0.4828,0.1748,0.4578,0.0077,0.0058,0.0401,0.0123,,,,,,,,,,,,,
ST,PR,Q5,1,33,0.2338,0.6,20.62,33.209,8.301,68.6116166,-149.5632516,537,5.7, GPS         ,17/07/2021,13:24:24,51,0.2517,0.6232,0.21,0.5577,0.0107,0.012,0.0458,0.02,,,,,,,,,,,,,
ST,PR,Q5,2,34,0.2336,0.653,20.634,33.234,6.971,68.6115133,-149.5627116,547.7,5.6, GPS         ,17/07/2021,13:24:43,74,0.2581,0.6907,-0.0054,0.5376,0.0292,0.0271,0.1251,0.0415,,,,,,,,,,,,,
ST,PR,Q5,3,35,0.272,0.7166,20.102,35.128,5.799,68.6114983,-149.5620783,561.2,5.6, GPS         ,17/07/2021,13:24:56,48,0.2872,0.725,0.2579,0.7083,0.0063,0.0037,0.0231,0.0052,,,,,,,,,,,,,
ST,PR,Q5,4,36,0.2708,0.733,20.118,35.065,5.402,68.61145,-149.5616766,572.3,5.6, GPS         ,17/07/2021,13:25:14,63,0.2896,0.7499,0.2471,0.7056,0.008,0.0096,0.0294,0.0131,,,,,,,,,,,,,
ST,PR,Q5,5,37,0.2565,0.722,20.309,34.325,5.539,68.6114366,-149.56136,583.8,5.5, GPS         ,17/07/2021,13:25:29,56,0.2751,0.7425,0.2351,0.689,0.009,0.014,0.0351,0.0194,,,,,,,,,,,,,
ST,PR,Q5,6,38,0.2439,0.6622,20.48,33.695,6.848,68.6114366,-149.5612866,593.6,5.5, GPS         ,17/07/2021,13:25:43,59,0.2587,0.6837,0.2219,0.6453,0.0068,0.0069,0.0281,0.0104,,,,,,,,,,,,,
ST,PR,Q5,7,39,0.216,0.5686,20.874,32.388,8.921,68.6115133,-149.56113,600.8,5.4, GPS         ,17/07/2021,13:26:03,55,0.256,0.6677,0.1807,0.4989,0.0168,0.0501,0.0778,0.0882,,,,,,,,,,,,,
ST,PR,Q5,8,40,0.1955,0.4835,21.172,31.466,10.953,68.611465,-149.56069,611.7,5.4, GPS         ,17/07/2021,13:27:02,63,0.2203,0.5133,0.165,0.4576,0.0113,0.0097,0.0578,0.02,,,,,,,,,,,,,
ST,PR,Q6,1,41,0.2156,0.6185,21.473,32.792,7.858,68.6114483,-149.5591733,649.7,5.3, GPS         ,17/07/2021,13:27:18,50,0.2503,0.9951,-0.6385,0.5883,0.1224,0.0544,0.5674,0.0879,,,,,,,,,,,,,
ST,PR,Q6,2,42,0.2307,0.6832,20.663,33.06,6.221,68.611465,-149.5592483,651.2,5.2, GPS         ,17/07/2021,13:27:35,53,0.2472,0.6951,0.2112,0.6695,0.009,0.0059,0.0391,0.0087,,,,,,,,,,,,,
ST,PR,Q6,3,43,0.2078,0.5537,20.99,32.003,9.194,68.6114583,-149.5592,655.3,5.2, GPS         ,17/07/2021,13:27:53,60,0.2261,0.5801,0.1904,0.5291,0.0072,0.0112,0.0344,0.0202,,,,,,,,,,,,,
ST,PR,Q6,4,44,0.235,0.6826,20.603,33.263,6.274,68.6115166,-149.5592883,660.3,5.2, GPS         ,17/07/2021,13:28:10,62,0.2493,0.6996,0.2184,0.6642,0.0066,0.0089,0.0281,0.013,,,,,,,,,,,,,
ST,PR,Q6,5,45,0.233,0.6664,20.63,33.168,6.64,68.6115233,-149.5593183,666.5,5.2, GPS         ,17/07/2021,13:28:28,60,0.2471,0.6853,0.2178,0.6312,0.0064,0.0118,0.0273,0.0177,,,,,,,,,,,,,
ST,PR,Q6,6,46,0.2281,0.6152,20.699,32.937,7.848,68.611485,-149.5590933,672.2,5.1, GPS         ,17/07/2021,13:28:47,69,0.2448,0.6402,0.2095,0.5883,0.0079,0.0143,0.0344,0.0233,,,,,,,,,,,,,
ST,PR,Q6,7,47,0.2313,0.5866,20.657,33.101,8.623,68.6115066,-149.558795,677.3,5.1, GPS         ,17/07/2021,13:29:06,70,0.2495,0.6059,0.105,0.5624,0.017,0.0082,0.0735,0.014,,,,,,,,,,,,,
ST,PR,Q6,8,48,0.2378,0.6127,20.564,33.396,8.019,68.6114966,-149.5586383,679.6,5.1, GPS         ,17/07/2021,13:31:19,59,0.2514,0.6253,0.2203,0.597,0.0065,0.0066,0.0271,0.0108,,,,,,,,,,,,,
ST,PR,Q7,1,49,0.2262,0.6482,20.747,32.913,7.009,68.6113516,-149.5582666,681.8,4.9, GPS         ,17/07/2021,13:31:38,60,0.2494,0.6695,-0.0593,0.4898,0.0385,0.0217,0.1701,0.0335,,,,,,,,,,,,,
ST,PR,Q7,2,50,0.2296,0.6509,20.678,33.007,6.979,68.6114333,-149.5582416,686.8,4.9, GPS         ,17/07/2021,13:31:55,55,0.2469,0.6609,0.2127,0.6398,0.0077,0.0042,0.0335,0.0065,,,,,,,,,,,,,
ST,PR,Q7,3,51,0.2411,0.7002,20.519,33.556,5.918,68.6114233,-149.5582833,690,4.9, GPS         ,17/07/2021,13:32:10,59,0.2622,0.7109,0.2215,0.6859,0.0076,0.0054,0.0317,0.0077,,,,,,,,,,,,,
ST,PR,Q7,4,52,0.233,0.6884,20.655,33.242,6.12,68.6114183,-149.5583716,693.4,4.8, GPS         ,17/07/2021,13:32:24,58,0.2602,0.7036,-0.0665,0.5381,0.0406,0.0211,0.1743,0.0306,,,,,,,,,,,,,
ST,PR,Q7,5,53,0.2066,0.5613,21.008,31.951,8.978,68.6114533,-149.558535,697.8,4.8, GPS         ,17/07/2021,13:32:38,50,0.2263,0.5743,0.1894,0.5462,0.0081,0.007,0.0394,0.0124,,,,,,,,,,,,,
ST,PR,Q7,6,54,0.2238,0.6228,20.761,32.736,7.609,68.6114866,-149.5586816,700.3,4.8, GPS         ,17/07/2021,13:32:51,49,0.2402,0.6326,0.1987,0.6046,0.01,0.0065,0.0445,0.0105,,,,,,,,,,,,,
ST,PR,Q7,7,55,0.2218,0.6328,20.79,32.648,7.34,68.6114583,-149.5584816,704.3,4.8, GPS         ,17/07/2021,13:33:05,46,0.2462,0.6488,0.1753,0.6044,0.0125,0.0076,0.0563,0.012,,,,,,,,,,,,,
ST,PR,Q7,8,56,0.1919,0.525,21.226,31.309,9.755,68.6114583,-149.5583383,709.5,4.8, GPS         ,17/07/2021,13:34:48,59,0.2148,0.5683,0.166,0.4999,0.0106,0.0162,0.0554,0.0308,,,,,,,,,,,,,
ST,PR,Q8,1,57,0.2329,0.6364,20.633,33.164,7.367,68.6115233,-149.5568583,737.8,4.7, GPS         ,17/07/2021,13:35:06,56,0.2561,0.6493,0.2133,0.6243,0.0098,0.0062,0.0422,0.0097,,,,,,,,,,,,,
ST,PR,Q8,2,58,0.2137,0.5891,20.905,32.276,8.347,68.6115633,-149.557015,740.8,4.7, GPS         ,17/07/2021,13:35:22,65,0.236,0.6268,0.1691,0.538,0.0119,0.0193,0.0558,0.0328,,,,,,,,,,,,,
ST,PR,Q8,3,59,0.22,0.5942,20.815,32.559,8.287,68.6115733,-149.5568733,744.5,4.7, GPS         ,17/07/2021,13:35:40,80,0.2551,0.6667,0.1969,0.5787,0.0101,0.0102,0.0459,0.0171,,,,,,,,,,,,,
ST,PR,Q8,4,60,0.2144,0.5458,20.895,32.304,9.49,68.611575,-149.55695,745.7,4.7, GPS         ,17/07/2021,13:35:56,60,0.2352,0.5753,0.1929,0.5232,0.0096,0.0118,0.0449,0.0217,,,,,,,,,,,,,
ST,PR,Q8,5,61,0.2065,0.5372,21.01,31.95,9.617,68.61156,-149.5568183,748.9,4.7, GPS         ,17/07/2021,13:36:13,57,0.2352,0.5603,0.1784,0.5196,0.0122,0.0092,0.0589,0.017,,,,,,,,,,,,,
ST,PR,Q8,6,62,0.2091,0.5328,20.973,32.064,9.772,68.6115883,-149.5565566,755.1,4.7, GPS         ,17/07/2021,13:36:30,76,0.2438,0.5701,0.1841,0.5066,0.0114,0.0129,0.0546,0.0242,,,,,,,,,,,,,
ST,PR,Q8,7,63,0.2238,0.5874,20.761,32.737,8.508,68.6115566,-149.5566766,758.1,4.6, GPS         ,17/07/2021,13:36:45,59,0.2534,0.6101,0.2005,0.5599,0.0098,0.0095,0.0439,0.0163,,,,,,,,,,,,,
ST,PR,Q8,8,64,0.216,0.568,20.871,32.376,8.919,68.61155,-149.55655,758.9,4.6, GPS         ,17/07/2021,13:40:38,64,0.2342,0.5843,0.1942,0.5456,0.008,0.0074,0.0369,0.0131,,,,,,,,,,,,,
ST,PR,CH2,1,81,0.224,0.5807,20.758,32.742,8.684,68.611335,-149.5554083,779,4.9, GPS         ,17/07/2021,13:51:35,64,0.2443,0.5955,0.2118,0.5706,0.007,0.005,0.0311,0.0085,,,,,,,,,,,,,
ST,PR,CH2,2,82,0.2232,0.5845,20.77,32.71,8.581,68.6104116,-149.555805,600.4,5, GPS         ,17/07/2021,13:51:57,63,0.2367,0.625,0.1465,0.5657,0.0116,0.0093,0.052,0.0159,,,,,,,,,,,,,
ST,PR,CH2,3,83,0.2354,0.6044,20.597,33.282,8.205,68.6108316,-149.5557716,680.8,5.2, GPS         ,17/07/2021,13:52:21,58,0.249,0.6161,0.2191,0.5926,0.0063,0.0044,0.0269,0.0072,,,,,,,,,,,,,
ST,PR,CH2,4,84,0.2339,0.5974,20.618,33.208,8.369,68.6108466,-149.5557816,675.3,5.3, GPS         ,17/07/2021,13:52:41,73,0.2496,0.6049,0.2124,0.5854,0.0064,0.0049,0.0273,0.0083,,,,,,,,,,,,,
ST,PR,CH2,5,85,0.2144,0.5734,20.919,32.365,8.761,68.6109866,-149.5557016,690.2,5.4, GPS         ,17/07/2021,13:52:58,69,0.2374,0.5853,-0.1021,0.4481,0.0393,0.0162,0.1834,0.0283,,,,,,,,,,,,,
ST,PR,CH2,6,86,0.2171,0.5712,20.856,32.427,8.852,68.6110683,-149.5557333,700.7,2.6, GPS         ,17/07/2021,13:53:16,70,0.2383,0.5991,0.2004,0.5457,0.0086,0.012,0.0395,0.021,,,,,,,,,,,,,
ST,PR,CH2,7,87,0.2112,0.5558,20.941,32.157,9.182,68.6110366,-149.5556916,704,2.6, GPS         ,17/07/2021,13:53:35,75,0.2262,0.5766,0.1968,0.5383,0.0072,0.0091,0.0342,0.0163,,,,,,,,,,,,,
ST,PR,CH2,8,88,0.2169,0.5569,20.858,32.419,9.226,68.611015,-149.5556766,695.9,2.6, GPS         ,17/07/2021,13:54:45,79,0.2427,0.5709,0.1936,0.5401,0.0084,0.0065,0.0389,0.0117,,,,,,,,,,,,,
ST,PR,CH1,1,89,0.2283,0.6039,20.696,32.948,8.137,68.6106783,-149.5557116,655,2.7, GPS         ,17/07/2021,13:55:03,56,0.2474,0.62,0.2055,0.588,0.0091,0.0074,0.0397,0.0122,,,,,,,,,,,,,
ST,PR,CH1,2,90,0.2248,0.5717,20.746,32.78,8.933,68.6105816,-149.5557866,636.1,2.7, GPS         ,17/07/2021,13:55:48,78,0.2428,0.5904,0.2049,0.5591,0.0079,0.0068,0.0353,0.0119,,,,,,,,,,,,,
ST,PR,CH1,3,91,0.2147,0.5782,20.889,32.317,8.639,68.6104433,-149.556055,592.2,2.7, GPS         ,17/07/2021,13:56:07,76,0.2299,0.5931,0.1985,0.5521,0.0074,0.01,0.0345,0.0173,,,,,,,,,,,,,
ST,PR,CH1,4,92,0.238,0.6103,20.561,33.41,8.086,68.6103816,-149.5560583,583.4,2.7, GPS         ,17/07/2021,13:56:23,66,0.2558,0.6241,0.213,0.5892,0.0086,0.0077,0.036,0.0127,,,,,,,,,,,,,
ST,PR,CH1,5,93,0.2216,0.5848,20.791,32.636,8.548,68.6102333,-149.556115,584.9,2.7, GPS         ,17/07/2021,13:56:42,67,0.2516,0.6151,0.1952,0.5512,0.0097,0.0136,0.0438,0.0233,,,,,,,,,,,,,
ST,PR,CH1,6,94,0.2322,0.6038,20.643,33.129,8.184,68.610295,-149.5560883,591.9,2.7, GPS         ,17/07/2021,13:57:00,73,0.252,0.6326,0.2129,0.582,0.0087,0.0133,0.0376,0.0221,,,,,,,,,,,,,
ST,PR,CH1,7,95,0.2476,0.6331,20.429,33.881,7.611,68.6103333,-149.555975,596.9,2.7, GPS         ,17/07/2021,13:57:14,63,0.271,0.6454,0.2268,0.6192,0.0089,0.0059,0.0361,0.0092,,,,,,,,,,,,,
ST,PR,CH1,8,96,0.2411,0.629,20.528,33.595,7.642,68.61037,-149.5558933,599.6,2.7, GPS         ,17/07/2021,13:58:42,60,0.2673,0.648,0.0378,0.5071,0.028,0.02,0.1164,0.0318,,,,,,,,,,,,,
ST,PR,CH3,1,97,0.2007,0.5985,21.094,31.693,7.962,68.6098733,-149.5560766,540.3,2.8, GPS         ,17/07/2021,13:59:14,64,0.2203,0.6239,0.1814,0.5544,0.009,0.02,0.0448,0.0335,,,,,,,,,,,,,
ST,PR,CH3,2,98,0.1992,0.5862,21.428,31.891,8.263,68.609925,-149.5560533,528.6,2.8, GPS         ,17/07/2021,13:59:31,63,0.2328,0.6146,-0.5579,-0.0863,0.0966,0.0857,0.4848,0.1463,,,,,,,,,,,,,
ST,PR,CH3,3,99,0.2069,0.6159,21.003,31.965,7.599,68.609885,-149.556115,517.5,2.8, GPS         ,17/07/2021,13:59:48,59,0.2244,0.6437,0.1868,0.5847,0.0081,0.0158,0.0393,0.0257,,,,,,,,,,,,,
ST,PR,CH3,4,100,0.2182,0.6505,20.839,32.476,6.877,68.6098133,-149.5562133,505.8,3, GPS         ,17/07/2021,14:00:05,63,0.2335,0.6738,0.2019,0.6172,0.0069,0.0139,0.0318,0.0214,,,,,,,,,,,,,
ST,PR,CH3,5,101,0.2086,0.5996,20.978,32.041,8.021,68.609685,-149.5562316,503.1,2.8, GPS         ,17/07/2021,14:00:22,58,0.2303,0.6116,0.1934,0.5842,0.0075,0.0065,0.036,0.0108,,,,,,,,,,,,,
ST,PR,CH3,6,102,0.2179,0.6095,20.844,32.462,7.876,68.609725,-149.55631,498.9,2.8, GPS         ,17/07/2021,14:00:45,58,0.2348,0.6229,0.2039,0.5997,0.0069,0.0049,0.0315,0.0081,,,,,,,,,,,,,
ST,PR,CH3,7,103,0.226,0.6235,20.746,32.89,7.617,68.60966,-149.556345,500.1,2.8, GPS         ,17/07/2021,14:01:00,67,0.2561,0.6374,-0.047,0.5381,0.0345,0.0122,0.1525,0.0195,,,,,,,,,,,,,
ST,PR,CH3,8,104,0.1958,0.5673,21.242,31.603,8.706,68.6096733,-149.5562533,497.2,2.8, GPS         ,17/07/2021,14:06:57,69,0.2358,0.5898,-0.2953,0.4362,0.0606,0.0176,0.3093,0.0311,,,,,,,,,,,,,
,,,,105,0.2322,0.645,20.641,33.13,7.15,68.6067066,-149.5582366,28.2,3, GPS         ,17/07/2021,14:07:08,45,0.2488,0.656,0.2147,0.6349,0.0056,0.0043,0.0241,0.0066,,,,,,,,,,,,,
,,,,106,0.235,0.6928,20.603,33.261,6.037,68.6066466,-149.5582066,23,3, GPS         ,17/07/2021,14:07:18,53,0.2487,0.7031,0.2218,0.6843,0.0067,0.0038,0.0285,0.0055,,,,,,,,,,,,,
,,,,107,0.2112,0.6098,20.94,32.156,7.793,68.6066916,-149.5582683,19.1,3, GPS         ,17/07/2021,14:07:29,57,0.2245,0.6236,0.194,0.5916,0.0067,0.0056,0.0316,0.0092,,,,,,,,,,,,,
,,,,108,0.1996,0.5531,21.113,31.654,9.108,68.6066933,-149.5582933,15.9,3, GPS         ,17/07/2021,14:07:40,57,0.2163,0.5677,0.0798,0.5391,0.0172,0.0055,0.0863,0.01,,,,,,,,,,,,,
,,,,109,0.1985,0.5549,21.126,31.592,9.043,68.60672,-149.55826,14.6,3, GPS         ,17/07/2021,14:07:53,60,0.2153,0.5745,0.1856,0.5374,0.0067,0.0073,0.0338,0.0132,,,,,,,,,,,,,
,,,,110,0.1995,0.6146,21.111,31.636,7.552,68.606725,-149.55828,13.3,3, GPS         ,17/07/2021,14:08:04,42,0.2154,0.6283,0.1828,0.6041,0.0058,0.005,0.0292,0.0081,,,,,,,,,,,,,
,,,,111,0.2044,0.6183,21.039,31.854,7.512,68.60675,-149.5582916,14,3, GPS         ,17/07/2021,14:08:16,57,0.2195,0.6266,0.1901,0.609,0.0067,0.0042,0.0329,0.0069,,,,,,,,,,,,,
,,,,112,0.1968,0.5123,21.152,31.52,10.167,68.6067633,-149.5582583,14.3,3, GPS         ,17/07/2021,14:09:42,63,0.217,0.5558,0.1742,0.4843,0.0091,0.018,0.046,0.0351,,,,,,,,,,,,,
ST,PU,CH1,1,113,0.1977,0.544,21.139,31.558,9.318,68.6068716,-149.5581433,40.9,3, GPS         ,17/07/2021,14:09:54,48,0.2237,0.5599,0.1753,0.5259,0.0087,0.0081,0.0438,0.0149,,,,,,,,,,,,,
ST,PU,CH1,2,114,0.1992,0.5394,21.116,31.624,9.462,68.607045,-149.5581816,51.5,3, GPS         ,17/07/2021,14:10:08,64,0.2157,0.5558,0.1733,0.5194,0.008,0.008,0.0403,0.0149,,,,,,,,,,,,,
ST,PU,CH1,3,115,0.2127,0.586,20.919,32.225,8.413,68.6070933,-149.5581283,60.2,3, GPS         ,17/07/2021,14:10:22,71,0.2303,0.6004,0.1922,0.5638,0.0073,0.0082,0.0345,0.014,,,,,,,,,,,,,
ST,PU,CH1,4,116,0.2094,0.6035,20.966,32.078,7.932,68.6071416,-149.5581433,66.3,3, GPS         ,17/07/2021,14:10:34,63,0.2232,0.6175,0.1888,0.5866,0.0072,0.007,0.0345,0.0116,,,,,,,,,,,,,
ST,PU,CH1,5,117,0.1839,0.5129,21.345,30.968,9.971,68.6071933,-149.55813,76.2,3, GPS         ,17/07/2021,14:10:46,47,0.201,0.5381,0.1644,0.4902,0.0081,0.0127,0.0443,0.0248,,,,,,,,,,,,,
ST,PU,CH1,6,118,0.1883,0.5238,21.279,31.154,9.736,68.6072433,-149.5580516,85.6,3, GPS         ,17/07/2021,14:11:01,63,0.2103,0.5438,0.1667,0.5036,0.0087,0.008,0.046,0.0152,,,,,,,,,,,,,
ST,PU,CH1,7,119,0.192,0.5367,21.224,31.314,9.441,68.60733,-149.5580066,98.1,3, GPS         ,17/07/2021,14:11:13,60,0.2115,0.554,0.1734,0.519,0.0099,0.0081,0.0514,0.0151,,,,,,,,,,,,,
ST,PU,CH1,8,120,0.2,0.5541,21.105,31.657,9.083,68.607415,-149.557975,109.3,3, GPS         ,17/07/2021,14:12:57,47,0.219,0.5681,0.1835,0.5373,0.0074,0.0067,0.0369,0.0121,,,,,,,,,,,,,
ST,PU,CH2,1,121,0.2186,0.6114,20.834,32.496,7.836,68.60759,-149.5576783,157,3, GPS         ,17/07/2021,14:13:08,52,0.2364,0.6241,0.2027,0.5975,0.0081,0.0051,0.0371,0.0084,,,,,,,,,,,,,
ST,PU,CH2,2,122,0.2133,0.6043,20.911,32.251,7.954,68.6078766,-149.5577566,176.5,3, GPS         ,17/07/2021,14:13:19,50,0.2295,0.6238,0.193,0.5876,0.0089,0.0085,0.0415,0.014,,,,,,,,,,,,,
ST,PU,CH2,3,123,0.2188,0.6217,20.832,32.506,7.582,68.60815,-149.5578583,191.1,3, GPS         ,17/07/2021,14:13:31,63,0.2405,0.6421,0.1969,0.607,0.0099,0.0066,0.0454,0.0105,,,,,,,,,,,,,
ST,PU,CH2,4,124,0.2133,0.6098,20.921,32.287,7.864,68.60825,-149.5579416,200.8,3, GPS         ,17/07/2021,14:13:44,66,0.2367,0.8838,-0.0061,0.5955,0.0283,0.0344,0.1327,0.0564,,,,,,,,,,,,,
ST,PU,CH2,5,125,0.2111,0.5893,20.942,32.153,8.307,68.6083383,-149.5578466,214.8,3, GPS         ,17/07/2021,14:13:56,58,0.2356,0.5993,0.1967,0.5729,0.0076,0.0056,0.0359,0.0095,,,,,,,,,,,,,
ST,PU,CH2,6,126,0.214,0.5978,20.901,32.282,8.127,68.6083766,-149.557805,228.6,3, GPS         ,17/07/2021,14:14:07,60,0.2365,0.6173,0.1949,0.5841,0.0084,0.0076,0.0394,0.0128,,,,,,,,,,,,,
ST,PU,CH2,7,127,0.222,0.6366,20.786,32.649,7.248,68.60846,-149.55777,240.6,3, GPS         ,17/07/2021,14:14:21,70,0.2393,0.6477,0.2062,0.6262,0.0072,0.0056,0.0324,0.0089,,,,,,,,,,,,,
ST,PU,CH2,8,128,0.2224,0.6265,20.779,32.67,7.503,68.6085483,-149.55766,260.5,3, GPS         ,17/07/2021,14:15:46,66,0.2366,0.6372,0.2052,0.6152,0.0066,0.0048,0.0295,0.0077,,,,,,,,,,,,,
ST,PU,CH3,1,129,0.2061,0.4998,21.015,31.934,10.649,68.6088066,-149.5577233,295.4,3, GPS         ,17/07/2021,14:16:00,57,0.2348,0.5162,0.1693,0.4826,0.0113,0.0076,0.0548,0.0152,,,,,,,,,,,,,
ST,PU,CH3,2,130,0.211,0.5231,20.944,32.15,10.066,68.6090183,-149.5575883,312.9,3, GPS         ,17/07/2021,14:16:13,61,0.2297,0.5466,0.193,0.4978,0.0092,0.0114,0.0434,0.0218,,,,,,,,,,,,,
ST,PU,CH3,3,131,0.2219,0.5764,20.788,32.644,8.772,68.6091233,-149.5574933,326.5,3, GPS         ,17/07/2021,14:16:26,63,0.2369,0.5899,0.2054,0.5628,0.0075,0.0054,0.0339,0.0094,,,,,,,,,,,,,
ST,PU,CH3,4,132,0.2174,0.5538,20.851,32.44,9.316,68.609215,-149.5574616,342.8,3, GPS         ,17/07/2021,14:16:41,60,0.2339,0.57,0.2017,0.5355,0.0073,0.0072,0.0338,0.0131,,,,,,,,,,,,,
ST,PU,CH3,5,133,0.2033,0.5571,21.056,31.805,9.045,68.6093466,-149.5574683,360.7,3, GPS         ,17/07/2021,14:16:54,56,0.22,0.5764,0.1827,0.5414,0.0082,0.0074,0.0406,0.0133,,,,,,,,,,,,,
ST,PU,CH3,6,134,0.1976,0.5429,21.141,31.556,9.347,68.6093266,-149.557335,379.4,3, GPS         ,17/07/2021,14:17:09,69,0.2185,0.5639,0.1736,0.5139,0.0102,0.011,0.0517,0.0203,,,,,,,,,,,,,
ST,PU,CH3,7,135,0.1954,0.5252,21.173,31.461,9.795,68.6094783,-149.55734,398.7,3, GPS         ,17/07/2021,14:17:22,48,0.2183,0.5474,0.1741,0.5098,0.0092,0.0077,0.047,0.0146,,,,,,,,,,,,,
ST,PU,CH3,8,136,0.2045,0.5314,21.038,31.859,9.747,68.6095533,-149.5573616,408.5,3, GPS         ,17/07/2021,14:19:06,64,0.2231,0.5498,0.1847,0.5108,0.009,0.0077,0.0439,0.0145,,,,,,,,,,,,,
ST,PU,Q1,1,137,0.1946,0.5098,21.184,31.428,10.201,68.61004,-149.557185,465.8,3, GPS         ,17/07/2021,14:19:16,41,0.2121,0.5278,0.1748,0.4953,0.0102,0.0083,0.0522,0.0163,,,,,,,,,,,,,
ST,PU,Q1,2,138,0.2088,0.5448,20.976,32.049,9.443,68.6100766,-149.5571533,466.8,3, GPS         ,17/07/2021,14:19:25,55,0.2303,0.559,0.1909,0.5202,0.0091,0.007,0.0434,0.0128,,,,,,,,,,,,,
ST,PU,Q1,3,139,0.2207,0.5865,20.804,32.592,8.494,68.61009,-149.5570633,468.5,3, GPS         ,17/07/2021,14:19:35,56,0.2357,0.6013,0.1945,0.5689,0.0078,0.0061,0.0355,0.0104,,,,,,,,,,,,,
ST,PU,Q1,4,140,0.2035,0.5817,21.053,31.813,8.414,68.6100833,-149.5571516,474.7,3, GPS         ,17/07/2021,14:19:45,65,0.2275,0.609,0.1849,0.5624,0.0077,0.0131,0.0377,0.0225,,,,,,,,,,,,,
ST,PU,Q1,5,141,0.1969,0.556,21.15,31.522,8.995,68.6101183,-149.5571666,482.7,3, GPS         ,17/07/2021,14:19:53,47,0.2105,0.5706,0.1811,0.5453,0.007,0.0055,0.0353,0.01,,,,,,,,,,,,,
