REGION,DATE,SITE,TREATMENT,QUAD,QUAD2,Written NDVI,PLOT,NDVI,NDRE,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI,
Toolik,JULY 18 2018,IM,PR,F2.2,,0.5065,95,0.5065,0.1861,21.312,31.059,10.173,68.62423,-149.3267483,877.6,0.7, GPS         ,17/07/2018,23:24:38,16,0.1968,0.5148,0.1707,0.4938,0.0072,0.0067,0.0386,0.0132,
Toolik,JULY 18 2018,IM,PR,F2.3,,0.5146,96,0.5146,0.1891,21.267,31.186,9.996,68.6242283,-149.3267466,877.7,0.7, GPS         ,17/07/2018,23:24:51,17,0.2001,0.5525,0.1752,0.4782,0.0077,0.0195,0.0407,0.0379,
Toolik,JULY 18 2018,IM,PR,F2.4,,0.4354,97,0.4354,0.1653,21.63,30.201,11.88,68.6242233,-149.3267316,877.6,0.7, GPS         ,17/07/2018,23:25:03,16,0.1751,0.4487,0.1552,0.4208,0.0058,0.0081,0.0349,0.0187,
Toolik,JULY 18 2018,IM,PR,F2.5,,0.5031,98,0.5031,0.1885,21.275,31.161,10.303,68.62422,-149.3267283,878,0.7, GPS         ,17/07/2018,23:25:16,14,0.1951,0.5163,0.1808,0.4936,0.0042,0.0065,0.0224,0.0129,
Toolik,JULY 18 2018,IM,PR,F2.6,,0.5464,99,0.5464,0.2031,21.058,31.796,9.326,68.6242116,-149.3267433,878.7,0.7, GPS         ,17/07/2018,23:25:29,11,0.2162,0.5574,0.1923,0.5364,0.0065,0.0062,0.0322,0.0114,
Toolik,JULY 18 2018,IM,PR,F2.7,,0.5923,100,0.5923,0.1895,21.261,31.205,7.989,68.62421,-149.3267666,879.1,0.7, GPS         ,17/07/2018,23:26:11,14,0.2039,0.603,0.1772,0.5782,0.0081,0.0066,0.0429,0.0112,
Toolik,JULY 18 2018,IM,PR,F3.1,,0.6114,101,0.6114,0.1926,21.214,31.338,7.556,68.6242183,-149.3268366,878,0.7, GPS         ,17/07/2018,23:26:25,14,0.2001,0.6193,0.1709,0.6007,0.0077,0.0047,0.0401,0.0077,
Toolik,JULY 18 2018,IM,PR,F3.2,,0.6285,102,0.6285,0.1942,21.19,31.41,7.164,68.6242283,-149.32684,878.7,0.7, GPS         ,17/07/2018,23:26:38,16,0.2089,0.6416,0.1738,0.6164,0.0094,0.0063,0.0483,0.01,
Toolik,JULY 18 2018,IM,PR,F3.3,,0.6256,103,0.6256,0.1982,21.132,31.58,7.275,68.6242316,-149.3268216,878.1,0.7, GPS         ,17/07/2018,23:26:51,18,0.2115,0.6555,0.1759,0.6051,0.0088,0.0155,0.0445,0.0247,
Toolik,JULY 18 2018,IM,PR,F3.4,,0.6149,104,0.6149,0.1967,21.153,31.518,7.516,68.62423,-149.3268033,877.9,0.7, GPS         ,17/07/2018,23:27:01,11,0.2096,0.6227,0.1808,0.6053,0.0092,0.0052,0.0467,0.0084,
Toolik,JULY 18 2018,IM,PR,F3.5,,0.6057,105,0.6057,0.1967,21.154,31.515,7.738,68.624215,-149.326785,877.2,0.7, GPS         ,17/07/2018,23:27:26,17,0.2109,0.6249,0.1805,0.5872,0.0087,0.01,0.0441,0.0164,
Toolik,JULY 18 2018,IM,PR,F3.6,,0.6252,106,0.6242,0.1942,21.191,31.405,7.266,68.62421,-149.3268,877.6,0.7, GPS         ,17/07/2018,23:27:39,19,0.2083,0.6348,0.1824,0.6097,0.0068,0.0069,0.0351,0.0111,
Toolik,JULY 18 2018,IM,PR,F3.7,,0.5757,107,0.5757,0.179,21.42,30.762,8.284,68.6242083,-149.3268133,878.1,0.7, GPS         ,17/07/2018,23:30:42,15,0.1949,0.5909,0.1663,0.5645,0.0081,0.0059,0.0453,0.0103,
Toolik,JULY 18 2018,IM,EX,F1.1,,0.4254,108,0.4254,0.1799,21.406,30.797,12.416,68.6244566,-149.3270366,876.1,0.7, GPS         ,17/07/2018,23:30:57,20,0.1908,0.4339,0.1689,0.4159,0.0046,0.0043,0.0258,0.0101,
Toolik,JULY 18 2018,IM,EX,F1.2,,0.4576,109,0.4576,0.1853,21.323,31.027,11.545,68.6244666,-149.3270466,876.5,0.7, GPS         ,17/07/2018,23:31:25,15,0.194,0.4648,0.174,0.4497,0.0054,0.0038,0.029,0.0083,
Toolik,JULY 18 2018,IM,EX,F1.3,,0.4592,110,0.4592,0.1957,21.168,31.468,11.664,68.624475,-149.327035,876.8,0.7, GPS         ,17/07/2018,23:31:38,8,0.2027,0.4712,0.1885,0.4482,0.0046,0.0072,0.0235,0.0156,
Toolik,JULY 18 2018,IM,EX,F1.4,,0.5401,111,0.5401,0.1986,21.125,31.594,9.435,68.6244683,-149.32702,877.2,0.7, GPS         ,17/07/2018,23:31:52,11,0.2051,0.5493,0.1907,0.5325,0.0048,0.0051,0.0244,0.0095,
Toolik,JULY 18 2018,IM,EX,F1.5,,0.6025,112,0.6025,0.2115,20.936,32.172,7.979,68.624465,-149.32702,876.7,0.9, GPS         ,17/07/2018,23:32:06,9,0.2211,0.611,0.1943,0.5958,0.0082,0.0048,0.0386,0.008,
Toolik,JULY 18 2018,IM,EX,F1.6,,0.6073,113,0.6073,0.2107,20.947,32.132,7.85,68.6244633,-149.3270116,875.9,0.9, GPS         ,17/07/2018,23:32:31,13,0.2169,0.6226,0.204,0.5998,0.0036,0.006,0.0172,0.0098,
Toolik,JULY 18 2018,IM,EX,F1.7,,0.5536,114,0.5536,0.2228,20.774,32.685,9.393,68.624465,-149.3269966,876.7,0.9, GPS         ,17/07/2018,23:33:04,14,0.2262,0.5667,0.2179,0.543,0.0025,0.0065,0.0112,0.0117,
Toolik,JULY 18 2018,IM,EX,F2.1,,0.6761,115,0.6761,0.2161,20.87,32.376,6.257,68.62446,-149.3270666,877,0.9, GPS         ,17/07/2018,23:33:19,13,0.2268,0.6846,0.2062,0.669,0.0051,0.0045,0.0236,0.0067,
Toolik,JULY 18 2018,IM,EX,F2.2,,0.597,116,0.597,0.1941,21.191,31.402,7.925,68.6244516,-149.3270533,879.1,0.9, GPS         ,17/07/2018,23:33:32,11,0.1991,0.609,0.1846,0.5897,0.0038,0.0056,0.0196,0.0094,
Toolik,JULY 18 2018,IM,EX,F2.3,,0.5777,117,0.5777,0.1922,21.22,31.317,8.384,68.6244466,-149.3270666,877.9,0.9, GPS         ,17/07/2018,23:33:46,14,0.1995,0.5861,0.1846,0.5697,0.0043,0.0045,0.0223,0.0077,
Toolik,JULY 18 2018,IM,EX,F2.4,,0.6429,118,0.6429,0.2176,20.848,32.45,7.052,68.62445,-149.3270633,877.2,0.9, GPS         ,17/07/2018,23:34:01,13,0.2327,0.6498,0.2035,0.6353,0.0078,0.0041,0.0361,0.0064,
Toolik,JULY 18 2018,IM,EX,F2.5,,0.6018,119,0.6018,0.2185,20.835,32.486,8.075,68.6244516,-149.327095,876.7,0.9, GPS         ,17/07/2018,23:34:15,15,0.226,0.607,0.2111,0.5986,0.0044,0.0023,0.0199,0.0038,
Toolik,JULY 18 2018,IM,EX,F2.6,,0.619,120,0.619,0.2315,20.653,33.111,7.815,68.6244483,-149.32709,875.5,0.9, GPS         ,17/07/2018,23:34:33,19,0.295,0.6303,0.2197,0.5268,0.0156,0.0221,0.0675,0.0357,
Toolik,JULY 18 2018,IM,EX,F2.7,,0.6601,121,0.6601,0.2182,20.841,32.476,6.649,68.62445,-149.327085,876.2,0.9, GPS         ,17/07/2018,23:35:18,15,0.2345,0.6704,0.2036,0.6471,0.0089,0.0065,0.041,0.0099,
Toolik,JULY 18 2018,IM,EX,F3.1,,0.4946,122,0.4946,0.1722,21.524,30.477,10.306,68.624465,-149.3270833,875.5,0.9, GPS         ,17/07/2018,23:35:32,14,0.1794,0.5021,0.1654,0.4897,0.004,0.0033,0.0233,0.0067,
Toolik,JULY 18 2018,IM,EX,F3.2,,0.4866,123,0.4866,0.1678,21.592,30.3,10.464,68.62447,-149.327095,875.7,0.9, GPS         ,17/07/2018,23:36:40,13,0.1789,0.5047,0.1597,0.4683,0.0061,0.0118,0.0361,0.0242,
Toolik,JULY 18 2018,IM,EX,F3.3,,0.5523,124,0.5523,0.1892,21.265,31.192,8.995,68.6244733,-149.3271233,877.3,0.9, GPS         ,17/07/2018,23:37:03,12,0.2117,0.5811,0.1792,0.5412,0.0082,0.0109,0.0434,0.0198,
Toolik,JULY 18 2018,IM,EX,F3.4,,0.5472,125,0.5472,0.1848,21.33,31.004,9.074,68.6244733,-149.3271083,877.4,0.9, GPS         ,17/07/2018,23:37:19,12,0.1912,0.5582,0.1791,0.5315,0.0036,0.0077,0.0193,0.0141,
Toolik,JULY 18 2018,IM,EX,F3.5,,0.5564,126,0.5564,0.1915,21.231,31.287,8.917,68.624465,-149.3271133,877.2,0.9, GPS         ,17/07/2018,23:37:36,17,0.201,0.5819,0.1799,0.5404,0.0057,0.0107,0.03,0.0192,
Toolik,JULY 18 2018,IM,EX,F3.6,,0.5669,127,0.5669,0.1899,21.254,31.223,8.63,68.6244633,-149.3270966,877.7,0.9, GPS         ,17/07/2018,23:37:53,9,0.2019,0.5747,0.1748,0.5597,0.0072,0.0044,0.038,0.0077,
Toolik,JULY 18 2018,IM,EX,F3.7,,0.5472,,,,,,,,,,,,,,,,,,,,,,,
Toolik,JULY 18 2018,IM,PR,C1.1,C1,0.6044,1,0.6044,0.1929,21.21,31.347,7.729,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,18/07/2018,3:16:14,29,0.2051,0.6101,0.1815,0.5942,0.0056,0.0029,0.0289,0.0048,
Toolik,JULY 18 2018,IM,PR,C1.2,C1,0.6301,2,0.6301,0.1986,21.125,31.594,7.169,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,18/07/2018,3:16:24,34,0.21,0.6377,0.1902,0.6232,0.0043,0.0036,0.0214,0.0058,
Toolik,JULY 18 2018,IM,PR,C1.3,C1,0.6912,3,0.6912,0.2249,20.744,32.784,5.986,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,18/07/2018,3:16:34,24,0.2323,0.6955,0.2182,0.6873,0.0033,0.0023,0.0149,0.0033,
Toolik,JULY 18 2018,IM,PR,C1.4,C1,0.6069,4,0.6069,0.1858,21.317,31.047,7.593,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,18/07/2018,3:16:45,33,0.2078,0.6367,0.1657,0.5892,0.0096,0.0101,0.0515,0.0167,
Toolik,JULY 18 2018,IM,PR,C1.5,C1,0.6691,5,0.6691,0.2143,20.896,32.296,6.402,68.6243283,-149.3268066,868,1.8, GPS         ,18/07/2018,3:16:53,17,0.2304,0.6795,0.1973,0.6578,0.0071,0.0051,0.0332,0.0075,
Toolik,JULY 18 2018,IM,PR,C1.6,C1,0.6453,6,0.6453,0.206,21.017,31.923,6.885,68.62433,-149.3268016,869.7,1.8, GPS         ,18/07/2018,3:17:02,30,0.2307,0.7141,0.1914,0.6096,0.009,0.0244,0.0436,0.0379,
Toolik,JULY 18 2018,IM,PR,C1.7,C1,0.6825,7,0.6825,0.2196,20.82,32.538,6.139,68.6243316,-149.3267983,869.7,1.8, GPS         ,18/07/2018,3:17:11,24,0.2362,0.6945,0.2078,0.6746,0.0071,0.0049,0.0324,0.0071,
Toolik,JULY 18 2018,IM,PR,C1.8,C1,0.6825,8,0.6852,0.2222,20.782,32.663,6.102,68.624345,-149.3267783,874.6,1.8, GPS         ,18/07/2018,3:22:34,22,0.2336,0.6969,0.2035,0.674,0.0082,0.0062,0.0368,0.0091,
Toolik,JULY 18 2018,IM,EX,C1.1,C1,0.6796,9,0.6796,0.2185,20.835,32.487,6.197,68.6245,-149.3269883,876.3,0.8, GPS         ,18/07/2018,3:23:36,19,0.2281,0.6901,0.2112,0.6717,0.0046,0.0051,0.021,0.0075,
Toolik,JULY 18 2018,IM,EX,C1.2,C1,0.6408,10,0.6408,0.2166,20.862,32.403,7.094,68.6245216,-149.327,877.6,0.8, GPS         ,18/07/2018,3:23:54,10,0.2265,0.6481,0.204,0.6336,0.0063,0.0044,0.029,0.0069,
Toolik,JULY 18 2018,IM,EX,C1.3,C1,0.654,11,0.654,0.2286,20.692,32.956,6.895,68.6245183,-149.3269816,877.5,0.8, GPS         ,18/07/2018,3:24:08,13,0.2382,0.6565,0.2239,0.6518,0.0036,0.0015,0.016,0.0023,
Toolik,JULY 18 2018,IM,EX,C1.4,C1,0.7124,12,0.7124,0.2414,20.513,33.571,5.638,68.624525,-149.3269733,877.5,0.8, GPS         ,18/07/2018,3:24:25,12,0.2464,0.7186,0.2347,0.7063,0.0039,0.0034,0.016,0.0047,
Toolik,JULY 18 2018,IM,EX,C1.5,C1,0.5886,13,0.5886,0.201,21.089,31.706,8.211,68.62452,-149.3269866,877.8,0.8, GPS         ,18/07/2018,3:24:38,14,0.2249,0.5993,0.1861,0.5768,0.0087,0.0046,0.043,0.0078,
Toolik,JULY 18 2018,IM,EX,C1.6,C1,0.6403,14,0.6403,0.2047,21.035,31.864,6.987,68.62452,-149.3269783,877.9,0.8, GPS         ,18/07/2018,3:24:52,17,0.2154,0.6482,0.1955,0.6338,0.0058,0.0037,0.0285,0.0058,
Toolik,JULY 18 2018,IM,EX,C1.7,C1,0.6538,15,0.6538,0.1993,21.114,31.627,6.621,68.6245133,-149.3269733,876.8,0.8, GPS         ,18/07/2018,3:25:12,11,0.2119,0.6695,0.1887,0.642,0.0057,0.008,0.0286,0.0123,
Toolik,JULY 18 2018,IM,EX,C1.8,C1,0.5681,16,0.5681,0.2065,21.009,31.943,8.797,68.6245116,-149.3269966,876.4,0.8, GPS         ,18/07/2018,3:26:34,12,0.2126,0.5788,0.1978,0.5607,0.0045,0.0054,0.0219,0.0095,
Toolik,JULY 18 2018,IM,EX,C2.1,C2,0.5996,17,0.5994,0.2385,20.554,33.431,8.374,68.624525,-149.3270033,876.3,0.8, GPS         ,18/07/2018,3:27:21,13,0.2453,0.6059,0.2283,0.5902,0.0051,0.0038,0.0212,0.0064,
Toolik,JULY 18 2018,IM,EX,C2.2,C2,0.6386,18,0.6386,0.2327,20.635,33.153,7.311,68.62453,-149.32705,876.4,0.8, GPS         ,18/07/2018,3:27:48,11,0.2404,0.6446,0.2187,0.6307,0.0065,0.0045,0.0278,0.007,
Toolik,JULY 18 2018,IM,EX,C2.3,C2,0.7395,19,0.7395,0.2657,20.185,34.796,5.212,68.62452,-149.327055,876.4,0.8, GPS         ,18/07/2018,3:28:05,15,0.2713,0.7439,0.2585,0.7357,0.0042,0.003,0.016,0.004,
Toolik,JULY 18 2018,IM,EX,C2.4,C2,0.7239,20,0.7239,0.2608,20.251,34.548,5.532,68.624515,-149.3270183,876.2,0.8, GPS         ,18/07/2018,3:28:22,12,0.2757,0.7319,0.244,0.7176,0.0095,0.0049,0.0363,0.0068,
Toolik,JULY 18 2018,IM,EX,C2.5,C2,0.6752,21,0.6752,0.2373,20.57,33.374,6.471,68.6245183,-149.3270333,875.1,0.8, GPS         ,18/07/2018,3:28:39,11,0.2441,0.6797,0.2258,0.6663,0.0058,0.0036,0.0246,0.0053,
Toolik,JULY 18 2018,IM,EX,C2.6,C2,0.6358,22,0.6358,0.2287,20.69,32.964,7.34,68.62452,-149.3270333,874.4,0.8, GPS         ,18/07/2018,3:28:55,11,0.2384,0.6582,0.2215,0.6116,0.0055,0.016,0.0241,0.0251,
Toolik,JULY 18 2018,IM,EX,C2.7,C2,0.5166,23,0.5166,0.2008,21.093,31.691,10.099,68.6245216,-149.3270216,874.9,0.8, GPS         ,18/07/2018,3:29:10,8,0.2119,0.5297,0.1967,0.5121,0.0046,0.0051,0.0228,0.0099,
Toolik,JULY 18 2018,IM,EX,C2.8,C2,0.6699,24,0.6699,0.215,20.886,32.324,6.389,68.6245183,-149.32704,875.3,0.8, GPS         ,18/07/2018,3:30:49,8,0.2218,0.674,0.2093,0.6671,0.0037,0.002,0.017,0.003,
Toolik,JULY 18 2018,IM,EX,C3.1,C3,0.7071,25,0.7071,0.2504,20.391,34.016,5.836,68.6245433,-149.32702,878.2,0.8, GPS         ,18/07/2018,3:31:09,15,0.2628,0.7111,0.2406,0.7024,0.0062,0.0028,0.0248,0.004,
Toolik,JULY 18 2018,IM,EX,C3.2,C3,0.6386,26,0.6386,0.2084,20.981,32.027,7.063,68.6245416,-149.3270216,877.3,0.8, GPS         ,18/07/2018,3:31:26,10,0.2138,0.6411,0.204,0.6362,0.0029,0.0015,0.0141,0.0023,
Toolik,JULY 18 2018,IM,EX,C3.3,C3,0.672,27,0.672,0.2275,20.707,32.905,6.455,68.6245366,-149.3270316,876.4,0.8, GPS         ,18/07/2018,3:31:43,9,0.2328,0.6767,0.2202,0.6663,0.0032,0.0031,0.0142,0.0046,
Toolik,JULY 18 2018,IM,EX,C3.4,C3,0.6323,28,0.6323,0.2161,20.87,32.375,7.292,68.62452,-149.3270183,875.8,0.8, GPS         ,18/07/2018,3:32:00,22,0.224,0.6397,0.2047,0.6263,0.0051,0.0036,0.0236,0.0057,
Toolik,JULY 18 2018,IM,EX,C3.5,C3,0.6517,29,0.6517,0.2274,20.708,32.902,6.938,68.6245133,-149.3270166,875.1,0.8, GPS         ,18/07/2018,3:32:18,10,0.2323,0.6592,0.2229,0.6375,0.0026,0.007,0.0115,0.0108,
Toolik,JULY 18 2018,IM,EX,C3.6,C3,0.6267,30,0.6267,0.22,20.813,32.557,7.471,68.6245066,-149.3270183,874.7,0.8, GPS         ,18/07/2018,3:32:38,10,0.228,0.6314,0.2148,0.6197,0.0045,0.0037,0.0204,0.0059,
Toolik,JULY 18 2018,IM,EX,C3.7,C3,0.6841,31,0.6841,0.2244,20.751,32.762,6.145,68.62451,-149.3270266,875,0.8, GPS         ,18/07/2018,3:32:54,13,0.2292,0.6899,0.2156,0.6764,0.0044,0.0036,0.0198,0.0052,
Toolik,JULY 18 2018,IM,EX,C3.8,C3,0.5723,32,0.5723,0.2262,20.726,32.843,8.934,68.6245116,-149.3270383,874.6,0.8, GPS         ,18/07/2018,3:34:22,14,0.2352,0.589,0.217,0.5537,0.0053,0.0093,0.0232,0.0163,
Toolik,JULY 18 2018,IM,EX,C4.1,C4,0.6639,33,0.6639,0.232,20.644,33.122,6.693,68.624495,-149.3270666,875.7,0.9, GPS         ,18/07/2018,3:35:00,128,0.25,0.7054,0.203,0.6138,0.0077,0.0172,0.0333,0.0259,
Toolik,JULY 18 2018,IM,EX,C4.2,C4,0.6085,34,0.6085,0.2273,20.711,32.897,8.006,68.624505,-149.3270683,877.1,0.9, GPS         ,18/07/2018,3:35:17,13,0.2371,0.6148,0.2087,0.6015,0.0074,0.0039,0.0323,0.0064,
Toolik,JULY 18 2018,IM,EX,C4.3,C4,0.6249,35,0.6249,0.2344,20.611,33.231,7.67,68.6245016,-149.327065,875.5,0.9, GPS         ,18/07/2018,3:35:38,13,0.2458,0.6296,0.2263,0.6204,0.0054,0.0026,0.0231,0.0041,
Toolik,JULY 18 2018,IM,EX,C4.4,C4,0.6432,36,0.6432,0.2443,20.474,33.713,7.32,68.6245016,-149.3270566,874.3,0.9, GPS         ,18/07/2018,3:35:55,16,0.2534,0.6499,0.2326,0.6374,0.0049,0.0037,0.02,0.0057,
Toolik,JULY 18 2018,IM,EX,C4.5,C4,0.5942,37,0.5942,0.2259,20.731,32.83,8.356,68.624495,-149.3270633,874.2,0.9, GPS         ,18/07/2018,3:36:18,32,0.2372,0.6055,0.2123,0.5815,0.0067,0.0055,0.0296,0.0093,
Toolik,JULY 18 2018,IM,EX,C4.6,C4,0.6083,38,0.6083,0.2081,20.986,32.019,7.799,68.6245016,-149.3270633,874.7,0.9, GPS         ,18/07/2018,3:36:46,16,0.2209,0.6165,0.1924,0.5945,0.0087,0.0057,0.0417,0.0093,
Toolik,JULY 18 2018,IM,EX,C4.7,C4,0.5333,39,0.5333,0.09,491.808,29.461,8.964,68.6245,-149.3270616,876,0.9, GPS         ,18/07/2018,3:37:07,13,0.1954,0.5382,-0.9963,0.5261,0.3147,0.0035,3.4952,0.0066,
Toolik,JULY 18 2018,IM,EX,C4.8,C4,0.4837,40,0.4837,0.1799,21.407,30.8,10.716,68.624485,-149.3270716,874.7,0.9, GPS         ,18/07/2018,3:39:02,22,0.1993,0.5067,0.1609,0.4667,0.0107,0.0103,0.0594,0.0212,
Toolik,JULY 18 2018,IM,EX,C5.1,C5,0.5947,41,0.5947,0.2196,20.826,32.558,8.269,68.624495,-149.32709,872.8,0.9, GPS         ,18/07/2018,3:40:00,27,0.2347,0.6186,0.1163,0.4916,0.0209,0.0221,0.0952,0.0371,
Toolik,JULY 18 2018,IM,EX,C5.2,C5,0.7096,42,0.7096,0.2376,20.567,33.384,5.671,68.6244933,-149.3270666,876.9,0.9, GPS         ,18/07/2018,3:40:24,16,0.2439,0.72,0.229,0.7038,0.004,0.0042,0.0166,0.0059,
Toolik,JULY 18 2018,IM,EX,C5.3,C5,0.6855,43,0.6855,0.2244,20.751,32.759,6.112,68.6245,-149.3270533,878.5,0.9, GPS         ,18/07/2018,3:40:46,20,0.2323,0.6958,0.218,0.6794,0.0039,0.0035,0.0173,0.0051,
Toolik,JULY 18 2018,IM,EX,C5.4,C5,0.656,44,0.656,0.2193,20.825,32.524,6.755,68.6244933,-149.32704,876.7,0.9, GPS         ,18/07/2018,3:41:07,11,0.2277,0.6694,0.2029,0.6461,0.0068,0.0073,0.0311,0.0112,
Toolik,JULY 18 2018,IM,EX,C5.5,C5,0.585,45,0.585,0.2092,20.97,32.065,8.394,68.6245033,-149.3270433,876.2,0.9, GPS         ,18/07/2018,3:41:33,23,0.2257,0.596,0.1955,0.5728,0.0079,0.0054,0.0377,0.0093,
Toolik,JULY 18 2018,IM,EX,C5.6,C5,0.6603,46,0.6603,0.2232,20.773,32.726,6.691,68.6244966,-149.3270783,875.7,0.9, GPS         ,18/07/2018,3:42:00,24,0.2414,0.6727,0.1342,0.623,0.0198,0.0089,0.0888,0.0135,
Toolik,JULY 18 2018,IM,EX,C5.7,C5,0.642,47,0.642,0.2073,20.998,31.985,6.972,68.624505,-149.3270716,878.2,0.9, GPS         ,18/07/2018,3:42:18,14,0.2277,0.653,0.1854,0.6293,0.0101,0.0058,0.0488,0.0091,
Toolik,JULY 18 2018,IM,EX,C5.8,C5,0.684,48,0.684,0.2211,20.799,32.61,6.118,68.624505,-149.3270833,877.8,0.9, GPS         ,18/07/2018,3:43:33,15,0.2379,0.6921,0.2076,0.6766,0.0081,0.0048,0.0369,0.007,
Toolik,JULY 18 2018,IM,EX,C6.1,C6,0.7272,49,0.7272,0.234,20.616,33.217,5.246,68.6244916,-149.3271133,874.5,0.8, GPS         ,18/07/2018,3:44:43,35,0.2521,0.7414,0.2211,0.7089,0.0071,0.008,0.0305,0.011,
Toolik,JULY 18 2018,IM,EX,C6.2,C6,0.6561,50,0.6561,0.2191,20.826,32.518,6.752,68.6244966,-149.327145,873,0.9, GPS         ,18/07/2018,3:45:03,40,0.2327,0.6667,0.2059,0.6433,0.0066,0.0043,0.0303,0.0065,
Toolik,JULY 18 2018,IM,EX,C6.3,C6,0.6213,51,0.6213,0.2031,21.085,31.882,7.45,68.6244933,-149.3271316,873.2,0.9, GPS         ,18/07/2018,3:45:48,100,0.2337,0.6907,0.0013,0.233,0.0437,0.0784,0.2151,0.1262,
Toolik,JULY 18 2018,IM,EX,C6.4,C6,0.6064,52,0.6064,0.2178,20.845,32.459,7.953,68.624495,-149.3271233,875.5,0.8, GPS         ,18/07/2018,3:46:14,18,0.2314,0.6171,0.2028,0.5962,0.0075,0.0051,0.0346,0.0085,
Toolik,JULY 18 2018,IM,EX,C6.5,C6,0.6943,53,0.6943,0.2451,20.463,33.757,6.089,68.6244916,-149.3271283,875.3,0.8, GPS         ,18/07/2018,3:46:45,23,0.2605,0.7029,0.2286,0.6785,0.0077,0.0067,0.0314,0.0097,
Toolik,JULY 18 2018,IM,EX,C6.6,C6,0.6514,54,0.6514,0.2346,20.608,33.245,7.018,68.6244933,-149.3271333,873.8,0.8, GPS         ,18/07/2018,3:47:19,34,0.2508,0.6641,0.2187,0.6404,0.0064,0.0051,0.0271,0.0079,
Toolik,JULY 18 2018,IM,EX,C6.7,C6,0.6382,55,0.6382,0.2313,20.66,33.11,7.363,68.624485,-149.327125,874,0.8, GPS         ,18/07/2018,3:47:50,98,0.2621,0.7936,0.1004,0.2159,0.0224,0.0754,0.0967,0.1181,
Toolik,JULY 18 2018,IM,EX,C6.8,C6,0.5191,56,0.5191,0.1967,21.155,31.517,9.976,68.624475,-149.3271133,874.7,0.8, GPS         ,18/07/2018,3:50:04,13,0.2257,0.5346,0.1772,0.5083,0.0112,0.0077,0.0567,0.0148,
Toolik,JULY 18 2018,IM,EX,C7.1,C7,0.5424,57,0.5424,0.2062,21.014,31.932,9.474,68.6244866,-149.3271683,872.2,0.8, GPS         ,18/07/2018,3:50:25,28,0.2207,0.5552,0.1894,0.5303,0.0074,0.0063,0.0357,0.0117,
Toolik,JULY 18 2018,IM,EX,C7.2,C7,0.5671,58,0.5671,0.2078,20.991,32.002,8.84,68.6244866,-149.3271366,873,0.8, GPS         ,18/07/2018,3:50:40,15,0.2206,0.5767,0.1971,0.5554,0.007,0.0058,0.0337,0.0102,
Toolik,JULY 18 2018,IM,EX,C7.3,C7,0.6706,59,0.6706,0.2105,20.95,32.125,6.336,68.6244833,-149.3271383,873.4,0.8, GPS         ,18/07/2018,3:50:59,21,0.223,0.694,0.2004,0.6522,0.0061,0.0141,0.0291,0.021,
Toolik,JULY 18 2018,IM,EX,C7.4,C7,0.6126,60,0.6126,0.2165,20.864,32.399,7.782,68.6244833,-149.3271583,873.7,0.8, GPS         ,18/07/2018,3:51:20,17,0.2302,0.6227,0.2025,0.6001,0.0081,0.0065,0.0374,0.0106,
Toolik,JULY 18 2018,IM,EX,,,EXTRA,61,0.6484,0.2166,20.863,32.401,6.912,68.62449,-149.3271616,874.1,0.8, GPS         ,18/07/2018,3:51:41,18,0.2274,0.6574,0.2053,0.6394,0.0064,0.0045,0.0295,0.0069,
Toolik,JULY 18 2018,IM,EX,C7.5,C7,0.6958,62,0.6958,0.2293,20.682,32.99,5.917,68.62448,-149.327145,874.7,0.8, GPS         ,18/07/2018,3:52:54,13,0.2383,0.7,0.2201,0.6882,0.0052,0.0032,0.0225,0.0046,
Toolik,JULY 18 2018,IM,EX,C7.6,C7,0.6794,63,0.6794,0.2464,20.445,33.816,6.455,68.62448,-149.3271366,876,0.8, GPS         ,18/07/2018,3:53:32,15,0.2532,0.6886,0.2337,0.6726,0.005,0.0043,0.0204,0.0063,
Toolik,JULY 18 2018,IM,EX,C7.7,C7,0.6092,64,0.6092,0.204,21.046,31.833,7.731,68.6244816,-149.3271366,875.6,0.8, GPS         ,18/07/2018,3:53:46,14,0.2194,0.6305,0.1913,0.5929,0.0068,0.0113,0.0333,0.0186,
Toolik,JULY 18 2018,IM,EX,C7.8,C7,0.5246,65,0.5246,0.1956,21.17,31.468,9.81,68.6244783,-149.3271433,875,0.8, GPS         ,18/07/2018,3:54:47,9,0.2126,0.5344,0.1842,0.5065,0.0096,0.0082,0.0492,0.0156,
Toolik,JULY 18 2018,IM,EX,C8.1,C8,0.4669,66,0.4669,0.1535,21.82,29.734,10.808,68.6244783,-149.32714,874.1,0.8, GPS         ,18/07/2018,3:55:37,62,0.1677,0.5019,0.0757,0.4496,0.0122,0.0106,0.0792,0.0228,
Toolik,JULY 18 2018,IM,EX,C8.2,C8,0.5745,67,0.5745,0.1989,21.121,31.608,8.541,68.6244833,-149.3271383,875.1,0.8, GPS         ,18/07/2018,3:55:59,25,0.2102,0.5827,0.1793,0.564,0.0074,0.0053,0.0371,0.0092,
