date ,year,region,site,treatment,block,species,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
7/25/2022,2022,toolik,MAT81,CT,1,EV. LITTER,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,CAR BIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,GRASS ex.,4,6,5,4.5,4,3,4.5,1.5
7/25/2022,2022,toolik,MAT81,CT,1,BET NAN,32,12,28.5,30,29,39.5,22,20
7/25/2022,2022,toolik,MAT81,CT,1,DEAD BET,<1,<1,1,<1,<1,1,<1,<1
7/25/2022,2022,toolik,MAT81,CT,1,SAL PUL,1,3.5,<1,<1,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,SAL RET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,ARC ALP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,VAC ULI,0,0,0,<1,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,RUB CHA,0,0,3,1,11.5,29,34.5,25.5
7/25/2022,2022,toolik,MAT81,CT,1,PET FRI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,POL BIS,0,1.5,1,<1,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,LED PAL,14,5.5,17.5,15,9,14.5,15,11
7/25/2022,2022,toolik,MAT81,CT,1,CAS TET,<1,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,VAC VIT,9,10,1.5,6,5.5,4,1.5,2
7/25/2022,2022,toolik,MAT81,CT,1,EMP NIG,0,0,<1,<1,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,PED LAP,<1,0,0,0,<1,<1,<1,<1
7/25/2022,2022,toolik,MAT81,CT,1,AND POL,<1,0,0,0,<1,<1,<1,<1
7/25/2022,2022,toolik,MAT81,CT,1,DEAD EV.,1.5,3,<1,<1,<1,<1,2,<1
7/25/2022,2022,toolik,MAT81,CT,1,MOSS,26,26,18,16.5,14.5,6,3.5,4.5
7/25/2022,2022,toolik,MAT81,CT,1,LICHEN,<1,5,0,<1,<1,<1,<1,<1
7/25/2022,2022,toolik,MAT81,CT,1,LITTER,9.5,10,8,14,6,4.5,4,11
7/25/2022,2022,toolik,MAT81,CT,1,FR BOIL,1,3,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,BARE GR.,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,1,HOLES,3,1,1,1,0,1,2,0
7/25/2022,2022,toolik,MAT81,CT,1,TRAILS,1,0,1,0,0,0,1,0
7/25/2022,2022,toolik,MAT81,CT,1,% LITTER,3,0,2,2,0,0,5,0
drop,,,,,,,,,,,,,,
7/25/2022,2022,toolik,MAT81,NP,1,ERI VAG,<1,0,1.5,5.5,6.5,<1,<1,<1
7/25/2022,2022,toolik,MAT81,NP,1,EV. LITTER,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,CAR BIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,GRASS ex.,<1,<1,<1,<1,0,0,<1,0
7/25/2022,2022,toolik,MAT81,NP,1,BET NAN,62,59,64,58,38,55,74,70
7/25/2022,2022,toolik,MAT81,NP,1,DEAD BET,12,34,22,30,42,32.5,11.5,10
7/25/2022,2022,toolik,MAT81,NP,1,SAL PUL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,SAL RET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,ARC ALP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,VAC ULI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,RUB CHA,0,0,0,0,5,5.5,7,0
7/25/2022,2022,toolik,MAT81,NP,1,PET FRI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,POL BIS,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,LED PAL,1,<1,3.5,<1,2,0,<1,6
7/25/2022,2022,toolik,MAT81,NP,1,CAS TET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,VAC VIT,<1,<1,0,<1,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,EMP NIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,PED LAP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,AND POL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,DEAD EV.,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,MOSS,<1,5,<1,1,3,<1,0,0
7/25/2022,2022,toolik,MAT81,NP,1,LICHEN,1,<1,<1,<1,<1,<1,<1,<1
7/25/2022,2022,toolik,MAT81,NP,1,LITTER,13.5,3,4.5,3.5,7.5,16,6,3.5
7/25/2022,2022,toolik,MAT81,NP,1,FR BOIL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,BARE GR.,0,0,0,0,1,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,HOLES,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,TRAILS,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,1,% LITTER,0,0,0,0,0,0,0,0
drop,,,,,,,,,,,,,,
7/25/2022,2022,toolik,MAT81,CT,2,ERI VAG,4,17.5,11.5,2.5,1.5,2.5,3,3.5
7/25/2022,2022,toolik,MAT81,CT,2,EV. LITTER,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,CAR BIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,GRASS ex.,8,2.5,4,3.5,3.5,5,9.5,2.5
7/25/2022,2022,toolik,MAT81,CT,2,BET NAN,20,31,30,13,21,20,31,20
7/25/2022,2022,toolik,MAT81,CT,2,DEAD BET,3,1.5,0.5,0.5,0.5,0.5,1.5,1
7/25/2022,2022,toolik,MAT81,CT,2,SAL PUL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,SAL RET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,ARC ALP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,VAC ULI,0,0.5,0,0.5,0,0.5,0.5,0.5
7/25/2022,2022,toolik,MAT81,CT,2,RUB CHA,20,11.5,11,19.5,10.5,26.5,14,30
7/25/2022,2022,toolik,MAT81,CT,2,PET FRI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,POL BIS,2,0,0,0,0,0.5,0,0
7/25/2022,2022,toolik,MAT81,CT,2,LED PAL,4.5,11,14.5,11.5,23,19,13.5,35
7/25/2022,2022,toolik,MAT81,CT,2,CAS TET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,VAC VIT,2,7,2,5,3.5,4.5,1,0.5
7/25/2022,2022,toolik,MAT81,CT,2,EMP NIG,0.5,0,0,0,0,0.5,0.5,0
7/25/2022,2022,toolik,MAT81,CT,2,PED LAP,1.5,0.5,2.5,0.5,0.5,0.5,0.5,0.5
7/25/2022,2022,toolik,MAT81,CT,2,AND POL,0,0.5,0,0,0,0.5,0.5,0.5
7/25/2022,2022,toolik,MAT81,CT,2,DEAD EV.,0.5,1,0.5,0.5,1,3.5,1,0.5
7/25/2022,2022,toolik,MAT81,CT,2,MOSS,24.5,25,19,28,15,23,14,30.5
7/25/2022,2022,toolik,MAT81,CT,2,LICHEN,0.5,0.5,0.5,0.5,1.5,2,1.5,1
7/25/2022,2022,toolik,MAT81,CT,2,LITTER,8,14,14.5,29.5,10,9.5,6,7
7/25/2022,2022,toolik,MAT81,CT,2,FR BOIL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,BARE GR.,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,HOLES,0,0,2,3,5,2,1,0
7/25/2022,2022,toolik,MAT81,CT,2,TRAILS,0,0,0,1,2,0,0,0
7/25/2022,2022,toolik,MAT81,CT,2,% LITTER,0,0,2,2,4,2,0,0
drop,,,,,,,,,,,,,,
7/25/2022,2022,toolik,MAT81,NP,2,ERI VAG,<1,0,<1,5.5,0,<1,0,0
7/25/2022,2022,toolik,MAT81,NP,2,EV. LITTER,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,CAR BIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,GRASS ex.,0,0,0,0,0,3.5,0,2
7/25/2022,2022,toolik,MAT81,NP,2,BET NAN,18.5,60,46.5,49,35.5,52,76,26.5
7/25/2022,2022,toolik,MAT81,NP,2,DEAD BET,26.5,17,32,9,42,24.5,15.5,32
7/25/2022,2022,toolik,MAT81,NP,2,SAL PUL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,SAL RET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,ARC ALP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,VAC ULI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,RUB CHA,17,6,7.5,2.5,5.5,5.5,3.5,11
7/25/2022,2022,toolik,MAT81,NP,2,PET FRI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,POL BIS,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,LED PAL,0,1,4.5,0,<1,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,CAS TET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,VAC VIT,2,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,EMP NIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,PED LAP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,AND POL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,DEAD EV.,0,0,<1,1.5,<1,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,MOSS,6.5,2,<1,0,0,<1,<1,3.5
7/25/2022,2022,toolik,MAT81,NP,2,LICHEN,<1,<1,0,0,<1,<1,0,<1
7/25/2022,2022,toolik,MAT81,NP,2,LITTER,38.5,1,4,9,7,10,5.5,9.5
7/25/2022,2022,toolik,MAT81,NP,2,FR BOIL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,BARE GR.,1,0,0,0,1,0,0,2
7/25/2022,2022,toolik,MAT81,NP,2,HOLES,0,0,0,1,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,TRAILS,0,0,0,2,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,2,% LITTER,1,0,0,9,0,0,0,0
drop,,,,,,,,,,,,,,
7/25/2022,2022,toolik,MAT81,CT,3,ERI VAG,15.5,9,15,15.5,16.5,18,11,15
7/25/2022,2022,toolik,MAT81,CT,3,EV. LITTER,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,3,CAR BIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,3,GRASS ex.,<1,1,6,3,<1,4.5,<1,1
7/25/2022,2022,toolik,MAT81,CT,3,BET NAN,7,4,0,0,2.5,1.5,6.5,16.5
7/25/2022,2022,toolik,MAT81,CT,3,DEAD BET,<1,0,0,0,0,0,<1,<1
7/25/2022,2022,toolik,MAT81,CT,3,SAL PUL,0,0,0,0,0,0,0,1
7/25/2022,2022,toolik,MAT81,CT,3,SAL RET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,3,ARC ALP,0,12.5,12.5,9.5,3,3.5,11,3
7/25/2022,2022,toolik,MAT81,CT,3,VAC ULI,0,0,1,4,8,3,2,<1
7/25/2022,2022,toolik,MAT81,CT,3,RUB CHA,8,5.5,6.5,6.5,2.5,9.5,21.5,33
7/25/2022,2022,toolik,MAT81,CT,3,PET FRI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,3,POL BIS,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,3,LED PAL,12,10,6.5,11,12.5,12.5,20,13
7/25/2022,2022,toolik,MAT81,CT,3,CAS TET,<1,<1,<1,0,<1,0,0,0
7/25/2022,2022,toolik,MAT81,CT,3,VAC VIT,5,4.5,10.5,2.5,5.5,5,6,4
7/25/2022,2022,toolik,MAT81,CT,3,EMP NIG,0,0,0,0,<1,0,0,0
7/25/2022,2022,toolik,MAT81,CT,3,PED LAP,1,<1,<1,<1,<1,0,<1,<1
7/25/2022,2022,toolik,MAT81,CT,3,AND POL,1,1,1.5,1.5,<1,1,4.5,1
7/25/2022,2022,toolik,MAT81,CT,3,DEAD EV.,1,<1,<1,<1,1,<1,0,<1
7/25/2022,2022,toolik,MAT81,CT,3,MOSS,14,16,10,7.5,9,14,13,8
7/25/2022,2022,toolik,MAT81,CT,3,LICHEN,3,2,2,1.5,4.5,2,<1,<1
7/25/2022,2022,toolik,MAT81,CT,3,LITTER,13.5,26,24,20,28,22,11.5,10
7/25/2022,2022,toolik,MAT81,CT,3,FR BOIL,0,0,0,0,10,<1,0,0
7/25/2022,2022,toolik,MAT81,CT,3,BARE GR.,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,3,HOLES,2,0,0,0,3,1,2,2
7/25/2022,2022,toolik,MAT81,CT,3,TRAILS,0,1,1,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,3,% LITTER,0,0,0,0,3,4,3,0
drop,,,,,,,,,,,,,,
7/25/2022,2022,toolik,MAT81,NP,3,ERI VAG,1,1.5,1.5,1,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,EV. LITTER,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,CAR BIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,GRASS ex.,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,BET NAN,39,52,35.5,45,68,53,74,28.5
7/25/2022,2022,toolik,MAT81,NP,3,DEAD BET,25,19,18,20,16,30,14,24
7/25/2022,2022,toolik,MAT81,NP,3,SAL PUL,0,0,0,0,0,0,0,1
7/25/2022,2022,toolik,MAT81,NP,3,SAL RET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,ARC ALP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,VAC ULI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,RUB CHA,15.5,25.5,22,10,18.5,7.5,9.5,36
7/25/2022,2022,toolik,MAT81,NP,3,PET FRI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,POL BIS,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,LED PAL,4.5,5.5,1.5,2.5,3,0,0,2
7/25/2022,2022,toolik,MAT81,NP,3,CAS TET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,VAC VIT,1,1,<1,<1,<1,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,EMP NIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,PED LAP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,AND POL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,DEAD EV.,0,0,0,<1,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,MOSS,1,<1,2,<1,2,1,0,0
7/25/2022,2022,toolik,MAT81,NP,3,LICHEN,<1,<1,<1,<1,<1,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,LITTER,14,8,3.5,1.5,5.5,1.5,0,0
7/25/2022,2022,toolik,MAT81,NP,3,FR BOIL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,BARE GR.,0,0,1,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,HOLES,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,TRAILS,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,3,% LITTER,0,0,0,0,0,0,0,0
drop,,,,,,,,,,,,,,
7/25/2022,2022,toolik,MAT81,CT,4,ERI VAG,7.5,8.5,6.5,1.5,8,6,3.5,1
7/25/2022,2022,toolik,MAT81,CT,4,EV. LITTER,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,4,CAR BIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,4,GRASS ex.,5,1.5,4,3,1,3.5,2,0
7/25/2022,2022,toolik,MAT81,CT,4,BET NAN,10.5,11,28,12.5,22,16.5,28,53
7/25/2022,2022,toolik,MAT81,CT,4,DEAD BET,1.5,0,<1,<1,<1,<1,<1,<1
7/25/2022,2022,toolik,MAT81,CT,4,SAL PUL,0,<1,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,4,SAL RET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,4,ARC ALP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,4,VAC ULI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,4,RUB CHA,1,21,9,13.5,9.5,5.5,10,59
7/25/2022,2022,toolik,MAT81,CT,4,PET FRI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,4,POL BIS,0,0,0,1,2,1,0,0
7/25/2022,2022,toolik,MAT81,CT,4,LED PAL,11.5,7.5,13,8.5,10.5,12,24,2.5
7/25/2022,2022,toolik,MAT81,CT,4,CAS TET,0,1,<1,1,1,<1,0,0
7/25/2022,2022,toolik,MAT81,CT,4,VAC VIT,18,22,10,9,14.5,10.5,6,1
7/25/2022,2022,toolik,MAT81,CT,4,EMP NIG,<1,1,<1,1,1,<1,0,0
7/25/2022,2022,toolik,MAT81,CT,4,PED LAP,<1,1,<1,<1,<1,<1,0,<1
7/25/2022,2022,toolik,MAT81,CT,4,AND POL,0,0,<1,<1,<1,0,<1,0
7/25/2022,2022,toolik,MAT81,CT,4,DEAD EV.,1.5,<1,<1,<1,1,1,1,0
7/25/2022,2022,toolik,MAT81,CT,4,MOSS,10.5,9.5,11,21,29,11.5,10.5,<1
7/25/2022,2022,toolik,MAT81,CT,4,LICHEN,1.5,<1,1,<1,<1,2.5,<1,0
7/25/2022,2022,toolik,MAT81,CT,4,LITTER,9.5,4.5,8.5,6.5,9.5,15,6.5,0
7/25/2022,2022,toolik,MAT81,CT,4,FR BOIL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,4,BARE GR.,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,CT,4,HOLES,7,1,2,4,2,3,2,0
7/25/2022,2022,toolik,MAT81,CT,4,TRAILS,4,1,1,3,1,4,2,0
7/25/2022,2022,toolik,MAT81,CT,4,% LITTER,1,2,1,1,3,3,3,0
drop,,,,,,,,,,,,,,
7/25/2022,2022,toolik,MAT81,NP,4,ERI VAG,0,0,0,0,<1,<1,0,0
7/25/2022,2022,toolik,MAT81,NP,4,EV. LITTER,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,CAR BIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,GRASS ex.,0,0,0,0,<1,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,BET NAN,24,23.5,26,9,1,21,25,30.5
7/25/2022,2022,toolik,MAT81,NP,4,DEAD BET,17.5,24,28,9,7,25,22,18
7/25/2022,2022,toolik,MAT81,NP,4,SAL PUL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,SAL RET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,ARC ALP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,VAC ULI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,RUB CHA,26,30,38,57,65,36,27.5,32
7/25/2022,2022,toolik,MAT81,NP,4,PET FRI,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,POL BIS,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,LED PAL,0,2.5,5.5,2,<1,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,CAS TET,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,VAC VIT,0,0,0,3.5,2.5,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,EMP NIG,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,PED LAP,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,AND POL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,DEAD EV.,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,MOSS,4,1.5,1.5,<1,<1,<1,4.5,5
7/25/2022,2022,toolik,MAT81,NP,4,LICHEN,<1,<1,<1,<1,<1,<1,<1,<1
7/25/2022,2022,toolik,MAT81,NP,4,LITTER,12,6,14,10,10.5,17.5,14,17
7/25/2022,2022,toolik,MAT81,NP,4,FR BOIL,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,BARE GR.,2,1,1.5,0,1,0,1,0
7/25/2022,2022,toolik,MAT81,NP,4,HOLES,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,TRAILS,0,0,0,0,0,0,0,0
7/25/2022,2022,toolik,MAT81,NP,4,% LITTER,0,0,0,0,0,0,0,0
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,GRASS ex.,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,BET NAN,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,DEAD BET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,ARC ALP,5.5,14.5,8.5,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,VAC ULI,2,1,1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,LED PAL,15.5,7,2.5,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,VAC VIT,1,1,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,EMP NIG,<1,5.5,1.5,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,PED LAP,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,DEAD EV.,10,8,6.5,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,MOSS,<1,<1,1.5,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,LICHEN,53,48,46,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,LITTER,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,BARE GR.,2,1.5,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,% LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,Kal pro,25,26,20,,,,,
7/26/2022,2022,toolik,DHT89,LFCT,1,Sal arc,0,0,1.5,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,ERI VAG,0,0,1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,GRASS ex.,6,43,71.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,BET NAN,50,24,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,DEAD BET,1,3,0.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,VAC ULI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,LED PAL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,VAC VIT,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,EMP NIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,DEAD EV.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,MOSS,0,0,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,LICHEN,0,0,1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,LITTER,29,16.5,28,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,BARE GR.,0,0,4.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,HOLES,1,4,1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,TRAILS,0,3,1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,1,% LITTER,1,0,0,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,GRASS ex.,<1,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,1,BET NAN,0,0,0,,,,,
