Treatment Start Year,Treatment End Year,Year,Site,Treatment,Block,Plot,Species Code,Relative Cover,Plant name or category,Accepted Latin Name or category
1989,,2012,LTER Moist Acidic Tussock 1989,Control,2,8,Rub cha,16.9,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,2,8,Sal pul,11.3,#REF!,Salix pulchra
1989,,2012,LTER Moist Acidic Tussock 1989,Control,2,8,Vac vit,4.2,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,1,Bet nan,55.9,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,1,Led pal,1.1,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,1,Rub cha,30.1,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,1,St. D. Bet.,12.9,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,2,litter,8.1,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,2,Bet nan,32.5,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,2,Led pal,0.3,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,2,Rub cha,48.8,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,2,St. D. Bet.,10.2,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,3,litter,3.3,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,3,Bet nan,49.2,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,3,Rub cha,37.7,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,3,St. D. Bet.,9.8,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,4,litter,4.9,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,4,Bet nan,40.2,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,4,Rub cha,42.6,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,4,St. D. Bet.,12.3,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,5,litter,3.7,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,5,bare,3.7,#REF!,Bare soil
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,5,Bet nan,15.7,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,5,Eri vag,0.5,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,5,Rub cha,58.1,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,5,St. D. Bet.,16.6,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,5,vole litter,1.8,#REF!,vole litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,6,Bet nan,43,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,6,Rub cha,46.3,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,6,St. D. Bet.,10.7,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,7,litter,4.7,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,7,bare,1.6,#REF!,Bare soil
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,7,Bet nan,43.8,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,7,Rub cha,40.6,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,7,St. D. Bet.,9.4,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,8,litter,6.8,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,8,bare,6,#REF!,Bare soil
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,8,Bet nan,35.9,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,8,Rub cha,39.3,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,2,8,St. D. Bet.,12,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,1,litter,6.8,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,1,bare,1.1,#REF!,Bare soil
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,1,Bet nan,38.6,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,1,Eri vag,1.1,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,1,Rub cha,50,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,1,St. D. Bet.,2.3,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,2,litter,7.7,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,2,Bet nan,40.2,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,2,Eri vag,0.5,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,2,Rub cha,49.8,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,2,St. D. Bet.,1.9,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,3,litter,5.7,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,3,Bet nan,38.7,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,3,Eri vag,1.9,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,3,Rub cha,50.9,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,3,St. D. Bet.,2.8,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,4,litter,2.1,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,4,Bet nan,48.2,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,4,Eri vag,0.5,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,4,Rub cha,47.1,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,4,Sal pul,1,#REF!,Salix pulchra
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,4,St. D. Bet.,1,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,5,litter,0.9,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,5,Bet nan,46.3,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,5,Eri vag,0.4,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,5,Rub cha,52.4,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,6,litter,1.7,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,6,Bet nan,47.2,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,6,Eri vag,1.7,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,6,Led pal,0.4,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,6,Rub cha,48.9,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,7,litter,8,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,7,Bet nan,52.9,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,7,Eri vag,3.4,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,7,Rub cha,35.6,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,8,litter,6.2,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,8,Bet nan,33.8,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,8,Eri vag,7.2,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,8,Led pal,0.5,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,8,Rub cha,50.3,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Nitrogen Phosphorus,3,8,St. D. Bet.,2.1,#REF!,Standing Dead Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,moss,3.8,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,lichen,1,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,litter,9.5,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,And pol,1,#REF!,Andromeda polifolia
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,Bet nan,22.9,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,Car big,9.5,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,Cas tet,3.8,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,Emp nig,13.3,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,Eri vag,7.6,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,Led pal,9.5,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,Ped sp.,1,#REF!,Pedicularis sp.
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,Rub cha,5.7,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,1,Vac vit,11.4,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,moss,8.4,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,lichen,1.7,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,litter,16.8,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,bare,1.7,#REF!,Bare soil
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,Bet nan,18.5,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,Car big,0.8,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,Cas tet,3.4,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,Emp nig,5,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,Eri vag,28.6,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,Led pal,6.7,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,Rub cha,3.4,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,2,Vac vit,5,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,moss,5.6,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,lichen,7.5,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,litter,7.5,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,bare,0.9,#REF!,Bare soil
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,Bet nan,20.6,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,Car big,13.1,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,Cas tet,3.7,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,Emp nig,1.9,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,Eri vag,11.2,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,Led pal,3.7,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,Rub cha,5.6,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,Sal pul,3.7,#REF!,Salix pulchra
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,3,Vac vit,15,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,moss,0.8,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,lichen,1.5,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,litter,15.3,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,bare,4.6,#REF!,Bare soil
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Bet nan,18.3,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Car big,7.6,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Cas tet,3.1,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Emp nig,4.6,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Eri vag,13.7,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Led pal,6.1,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Pol bis,0.8,#REF!,Persicaria bistorta
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Rub cha,7.6,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Sal pul,0.8,#REF!,Salix pulchra
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,4,Vac vit,15.3,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,moss,13.6,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,lichen,1,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,litter,11.7,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,Bet nan,15.5,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,Car big,5.8,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,Cas tet,1.9,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,Emp nig,1.9,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,Eri vag,9.7,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,Led pal,11.7,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,Rub cha,13.6,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,5,Vac vit,13.6,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,moss,13.2,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,lichen,4,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,litter,10.6,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,Bet nan,14.6,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,Cas tet,0.7,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,Emp nig,6.6,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,Eri vag,22.5,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,Led pal,9.3,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,Rub cha,10.6,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,6,Vac vit,7.9,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,moss,14.6,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,lichen,3.3,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,litter,17.9,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,bare,1.6,#REF!,Bare soil
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,Bet nan,13,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,Car big,0.8,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,Cas tet,1.6,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,Emp nig,1.6,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,Eri vag,26,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,Led pal,8.1,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,Rub cha,4.9,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,7,Vac vit,6.5,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,moss,8,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,lichen,0.6,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,litter,10.3,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,Bet nan,23,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,Car big,6.9,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,Cas tet,1.1,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,Emp nig,2.3,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,Eri vag,20.7,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,Led pal,11.5,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,Pol bis,0.6,#REF!,Persicaria bistorta
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,Rub cha,10.3,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,3,8,Vac vit,4.6,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,moss,7.5,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,lichen,2.5,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,litter,11.3,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Bet nan,27.7,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Car big,0.6,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Cas tet,0.6,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Emp nig,1.3,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Eri vag,17.6,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Led pal,10.1,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Ped sp.,0.6,#REF!,Pedicularis sp.
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Pol bis,1.3,#REF!,Persicaria bistorta
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Rub cha,8.8,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Sal pul,2.5,#REF!,Salix pulchra
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,1,Vac vit,7.5,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,moss,11.4,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,lichen,2.3,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,litter,6.8,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Bet nan,26.1,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Car big,4.5,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Cas tet,0.6,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Emp nig,1.1,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Eri vag,10.2,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Led pal,19.3,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Ped sp.,1.1,#REF!,Pedicularis sp.
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Pol bis,2.3,#REF!,Persicaria bistorta
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Rub cha,3.4,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Sal pul,0.6,#REF!,Salix pulchra
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,2,Vac vit,10.2,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,moss,17.2,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,lichen,5.7,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,litter,16.1,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,And pol,0.6,#REF!,Andromeda polifolia
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Bet nan,3.4,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Car big,0.6,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Cas tet,1.1,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Emp nig,0.6,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Eri vag,21.8,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Led pal,11.5,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Ped sp.,0.6,#REF!,Pedicularis sp.
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Pol bis,1.1,#REF!,Persicaria bistorta
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Rub cha,5.7,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Sal pul,4.6,#REF!,Salix pulchra
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,3,Vac vit,9.2,#REF!,Vaccinium vitis-idaea
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,moss,19.8,#REF!,Mixed moss
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,lichen,1.5,#REF!,Mixed Lichens
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,litter,18.3,#REF!,Mixed dead litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,Bet nan,7.6,#REF!,Betula nana
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,Car big,10.7,#REF!,Carex Bigelowii
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,Cas tet,1.5,#REF!,Cassiope tetragona
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,Emp nig,4.6,#REF!,Empetrum nigrum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,Eri vag,9.2,#REF!,Eriophorum vaginatum
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,Led pal,9.2,#REF!,Ledum palustre
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,Ped sp.,0.8,#REF!,Pedicularis sp.
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,Rub cha,9.2,#REF!,Rubus chamaemorus
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,Sal pul,1.5,#REF!,Salix pulchra
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,vole hole,1.5,#REF!,vole hole
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,4,vole litter,4.6,#REF!,vole litter
1989,,2012,LTER Moist Acidic Tussock 1989,Control,4,5,moss,5.9,#REF!,Mixed moss
