"","year","site","treatment","treatment_code","block","quad_num","species","relcov","latin_name_or_catagory"
"227",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"lichen",4.47761194029851,"Mixed Lichens"
"228",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"lichen",2.03045685279188,"Mixed Lichens"
"229",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"lichen",1.01522842639594,"Mixed Lichens"
"230",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"lichen",0.5,"Mixed Lichens"
"231",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"lichen",3.65853658536585,"Mixed Lichens"
"232",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"lichen",6.9364161849711,"Mixed Lichens"
"233",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"litter",2.85714285714286,"Mixed dead litter"
"234",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"litter",3.75586854460094,"Mixed dead litter"
"235",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"litter",2.23880597014925,"Mixed dead litter"
"236",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"litter",3.04568527918782,"Mixed dead litter"
"237",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"litter",3.04568527918782,"Mixed dead litter"
"238",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"litter",11,"Mixed dead litter"
"239",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"litter",6.09756097560976,"Mixed dead litter"
"240",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"litter",4.6242774566474,"Mixed dead litter"
"241",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"moss",20,"Mixed moss"
"242",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"moss",15.0234741784038,"Mixed moss"
"243",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"moss",8.95522388059701,"Mixed moss"
"244",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"moss",12.1827411167513,"Mixed moss"
"245",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"moss",13.1979695431472,"Mixed moss"
"246",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"moss",9,"Mixed moss"
"247",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"moss",17.0731707317073,"Mixed moss"
"248",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"moss",10.4046242774566,"Mixed moss"
"249",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Ped lap",0.476190476190476,"Pedicularis lapponica"
"250",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Ped lap",0.469483568075117,"Pedicularis lapponica"
"251",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Ped lap",1.49253731343284,"Pedicularis lapponica"
"252",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Ped lap",0.50761421319797,"Pedicularis lapponica"
"253",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Ped lap",0.50761421319797,"Pedicularis lapponica"
"254",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Ped lap",0.5,"Pedicularis lapponica"
"255",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Ped lap",0.609756097560976,"Pedicularis lapponica"
"256",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Ped lap",0.578034682080925,"Pedicularis lapponica"
"257",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Pol bis",0.476190476190476,"Persicaria bistorta"
"258",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Pol bis",0,"Persicaria bistorta"
"259",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Pol bis",0,"Persicaria bistorta"
"260",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Pol bis",0,"Persicaria bistorta"
"261",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Pol bis",0,"Persicaria bistorta"
"262",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Pol bis",0,"Persicaria bistorta"
"263",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Pol bis",1.21951219512195,"Persicaria bistorta"
"264",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Pol bis",0,"Persicaria bistorta"
"265",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Rub cha",18.0952380952381,"Rubus chamaemorus"
"266",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Rub cha",25.3521126760563,"Rubus chamaemorus"
"267",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Rub cha",15.6716417910448,"Rubus chamaemorus"
"268",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Rub cha",16.243654822335,"Rubus chamaemorus"
"269",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Rub cha",17.258883248731,"Rubus chamaemorus"
"270",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Rub cha",21,"Rubus chamaemorus"
"271",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Rub cha",12.1951219512195,"Rubus chamaemorus"
"272",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Rub cha",3.46820809248555,"Rubus chamaemorus"
"273",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Sal pul",0,"Salix pulchra"
"274",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Sal pul",2.8169014084507,"Salix pulchra"
"275",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Sal pul",8.2089552238806,"Salix pulchra"
"276",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Sal pul",4.06091370558376,"Salix pulchra"
"277",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Sal pul",19.2893401015228,"Salix pulchra"
"278",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Sal pul",9,"Salix pulchra"
"279",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Sal pul",8.53658536585366,"Salix pulchra"
"280",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Sal pul",5.78034682080925,"Salix pulchra"
"281",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"St D Bet",0.476190476190476,"Standing Dead Betula nana"
"282",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"St D Bet",0,"Standing Dead Betula nana"
"283",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"St D Bet",2.23880597014925,"Standing Dead Betula nana"
"284",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"St D Bet",1.01522842639594,"Standing Dead Betula nana"
"285",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"St D Bet",0,"Standing Dead Betula nana"
"286",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"St D Bet",0,"Standing Dead Betula nana"
"287",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"St D Bet",0,"Standing Dead Betula nana"
"288",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"St D Bet",0,"Standing Dead Betula nana"
"289",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Vac uli",0,"Vaccinium uliginosum"
"290",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Vac uli",0,"Vaccinium uliginosum"
"291",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Vac uli",0,"Vaccinium uliginosum"
"292",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Vac uli",0,"Vaccinium uliginosum"
"293",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Vac uli",0,"Vaccinium uliginosum"
"294",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Vac uli",0,"Vaccinium uliginosum"
"295",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Vac uli",0,"Vaccinium uliginosum"
"296",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Vac uli",0,"Vaccinium uliginosum"
"297",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,1,"Vac vit",6.66666666666667,"Vaccinium vitis-idaea"
"298",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,2,"Vac vit",5.63380281690141,"Vaccinium vitis-idaea"
"299",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,3,"Vac vit",8.95522388059701,"Vaccinium vitis-idaea"
"300",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,4,"Vac vit",12.1827411167513,"Vaccinium vitis-idaea"
"301",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,5,"Vac vit",5.0761421319797,"Vaccinium vitis-idaea"
"302",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,6,"Vac vit",1,"Vaccinium vitis-idaea"
"303",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,7,"Vac vit",15.8536585365854,"Vaccinium vitis-idaea"
"304",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",2,8,"Vac vit",17.3410404624277,"Vaccinium vitis-idaea"
"305",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"And pol",0,"Andromeda polifolia"
"306",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"And pol",0,"Andromeda polifolia"
"307",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"And pol",0,"Andromeda polifolia"
"308",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"And pol",0,"Andromeda polifolia"
"309",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"And pol",0,"Andromeda polifolia"
"310",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"And pol",0,"Andromeda polifolia"
"311",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"And pol",0,"Andromeda polifolia"
"312",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"And pol",0,"Andromeda polifolia"
"313",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"bare",0,"Bare soil"
"314",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"bare",0,"Bare soil"
"315",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"bare",0,"Bare soil"
"316",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"bare",1.70212765957447,"Bare soil"
"317",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"bare",0,"Bare soil"
"318",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"bare",0,"Bare soil"
"319",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"bare",0,"Bare soil"
"320",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"bare",0,"Bare soil"
"321",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Bet nan",12.1212121212121,"Betula nana"
"322",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Bet nan",10.7317073170732,"Betula nana"
"323",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Bet nan",24.6913580246914,"Betula nana"
"324",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Bet nan",16.1702127659574,"Betula nana"
"325",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Bet nan",5.47945205479452,"Betula nana"
"326",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Bet nan",8.16326530612245,"Betula nana"
"327",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Bet nan",16.1290322580645,"Betula nana"
"328",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"Bet nan",13.7254901960784,"Betula nana"
"329",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Car big",0.505050505050505,"Carex Bigelowii"
"330",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Car big",0.48780487804878,"Carex Bigelowii"
"331",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Car big",0,"Carex Bigelowii"
"332",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Car big",0,"Carex Bigelowii"
"333",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Car big",1.82648401826484,"Carex Bigelowii"
"334",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Car big",0,"Carex Bigelowii"
"335",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Car big",0,"Carex Bigelowii"
"336",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"Car big",0,"Carex Bigelowii"
"337",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Cas tet",0.505050505050505,"Cassiope tetragona"
"338",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Cas tet",0.975609756097561,"Cassiope tetragona"
"339",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Cas tet",0,"Cassiope tetragona"
"340",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Cas tet",1.70212765957447,"Cassiope tetragona"
"341",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Cas tet",5.47945205479452,"Cassiope tetragona"
"342",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Cas tet",1.63265306122449,"Cassiope tetragona"
"343",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Cas tet",3.2258064516129,"Cassiope tetragona"
"344",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"Cas tet",0.490196078431373,"Cassiope tetragona"
"345",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Emp nig",1.01010101010101,"Empetrum nigrum"
"346",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Emp nig",0,"Empetrum nigrum"
"347",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Emp nig",0,"Empetrum nigrum"
"348",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Emp nig",1.70212765957447,"Empetrum nigrum"
"349",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Emp nig",8.21917808219178,"Empetrum nigrum"
"350",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Emp nig",4.89795918367347,"Empetrum nigrum"
"351",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Emp nig",3.2258064516129,"Empetrum nigrum"
"352",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"Emp nig",0.490196078431373,"Empetrum nigrum"
"353",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Eri vag",7.07070707070707,"Eriophorum vaginatum"
"354",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Eri vag",21.4634146341463,"Eriophorum vaginatum"
"355",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Eri vag",9.87654320987654,"Eriophorum vaginatum"
"356",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Eri vag",17.0212765957447,"Eriophorum vaginatum"
"357",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Eri vag",10.0456621004566,"Eriophorum vaginatum"
"358",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Eri vag",11.4285714285714,"Eriophorum vaginatum"
"359",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Eri vag",19.3548387096774,"Eriophorum vaginatum"
"360",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"Eri vag",12.7450980392157,"Eriophorum vaginatum"
"361",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Fr boil",0,"Soil Frost boil"
"362",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Fr boil",0,"Soil Frost boil"
"363",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Fr boil",0,"Soil Frost boil"
"364",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Fr boil",0,"Soil Frost boil"
"365",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Fr boil",0,"Soil Frost boil"
"366",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Fr boil",0,"Soil Frost boil"
"367",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Fr boil",0,"Soil Frost boil"
"368",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"Fr boil",0,"Soil Frost boil"
"369",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Led pal",20.2020202020202,"Ledum palustre"
"370",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Led pal",9.75609756097561,"Ledum palustre"
"371",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Led pal",3.7037037037037,"Ledum palustre"
"372",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Led pal",10.2127659574468,"Ledum palustre"
"373",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Led pal",4.5662100456621,"Ledum palustre"
"374",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Led pal",16.3265306122449,"Ledum palustre"
"375",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Led pal",10.4838709677419,"Ledum palustre"
"376",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"Led pal",12.7450980392157,"Ledum palustre"
"377",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"lichen",9.09090909090909,"Mixed Lichens"
"378",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"lichen",4.8780487804878,"Mixed Lichens"
"379",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"lichen",2.46913580246914,"Mixed Lichens"
"380",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"lichen",5.1063829787234,"Mixed Lichens"
"381",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"lichen",8.21917808219178,"Mixed Lichens"
"382",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"lichen",5.71428571428571,"Mixed Lichens"
"383",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"lichen",2.41935483870968,"Mixed Lichens"
"384",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"lichen",11.7647058823529,"Mixed Lichens"
"385",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"litter",3.03030303030303,"Mixed dead litter"
"386",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"litter",9.75609756097561,"Mixed dead litter"
"387",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"litter",6.17283950617284,"Mixed dead litter"
"388",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"litter",7.65957446808511,"Mixed dead litter"
"389",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"litter",3.65296803652968,"Mixed dead litter"
"390",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"litter",3.26530612244898,"Mixed dead litter"
"391",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"litter",7.25806451612903,"Mixed dead litter"
"392",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"litter",8.82352941176471,"Mixed dead litter"
"393",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"moss",8.08080808080808,"Mixed moss"
"394",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"moss",10.7317073170732,"Mixed moss"
"395",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"moss",17.2839506172839,"Mixed moss"
"396",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"moss",6.80851063829787,"Mixed moss"
"397",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"moss",10.0456621004566,"Mixed moss"
"398",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"moss",4.08163265306122,"Mixed moss"
"399",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"moss",15.3225806451613,"Mixed moss"
"400",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"moss",14.7058823529412,"Mixed moss"
"401",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Ped lap",0.505050505050505,"Pedicularis lapponica"
"402",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Ped lap",0.975609756097561,"Pedicularis lapponica"
"403",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Ped lap",0,"Pedicularis lapponica"
"404",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Ped lap",0,"Pedicularis lapponica"
"405",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Ped lap",0.45662100456621,"Pedicularis lapponica"
"406",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Ped lap",0.408163265306122,"Pedicularis lapponica"
"407",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Ped lap",0.403225806451613,"Pedicularis lapponica"
"408",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"Ped lap",0,"Pedicularis lapponica"
"409",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Pol bis",1.01010101010101,"Persicaria bistorta"
"410",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Pol bis",0,"Persicaria bistorta"
"411",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Pol bis",0,"Persicaria bistorta"
"412",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Pol bis",0,"Persicaria bistorta"
"413",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Pol bis",0,"Persicaria bistorta"
"414",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Pol bis",0,"Persicaria bistorta"
"415",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Pol bis",0.403225806451613,"Persicaria bistorta"
"416",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,8,"Pol bis",0,"Persicaria bistorta"
"417",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,1,"Rub cha",23.2323232323232,"Rubus chamaemorus"
"418",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,2,"Rub cha",21.4634146341463,"Rubus chamaemorus"
"419",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,3,"Rub cha",12.3456790123457,"Rubus chamaemorus"
"420",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,4,"Rub cha",20.4255319148936,"Rubus chamaemorus"
"421",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,5,"Rub cha",20.0913242009132,"Rubus chamaemorus"
"422",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,6,"Rub cha",21.2244897959184,"Rubus chamaemorus"
"423",2018,"LTER Moist Acidic Tussock 1989","Control 2","CT2",3,7,"Rub cha",8.06451612903226,"Rubus chamaemorus"
