"","year","region","site","treatment","quad","species","cover","func.group"
"374",2018,"TL","IM","PR",1,"Vac vit",0.074418605,"Evergreen shrubs"
"375",2018,"TL","IM","PR",2,"And pol",0,"Evergreen shrubs"
"376",2018,"TL","IM","PR",2,"bare",0.025423729,"Bare ground"
"377",2018,"TL","IM","PR",2,"Bet nan",0.152542373,"Deciduous shrubs"
"378",2018,"TL","IM","PR",2,"Car big",0.042372881,"Grass"
"379",2018,"TL","IM","PR",2,"Cas tet",0.110169492,"Evergreen shrubs"
"380",2018,"TL","IM","PR",2,"Emp nig",0,"Evergreen shrubs"
"381",2018,"TL","IM","PR",2,"Eri vag",0.016949153,"Sedge"
"382",2018,"TL","IM","PR",2,"frost boil",0,"Bare ground"
"383",2018,"TL","IM","PR",2,"Led pal",0.110169492,"Evergreen shrubs"
"384",2018,"TL","IM","PR",2,"lichen",0.042372881,"Lichen"
"385",2018,"TL","IM","PR",2,"litter",0.033898305,"Litter"
"386",2018,"TL","IM","PR",2,"moss",0.271186441,"Moss"
"387",2018,"TL","IM","PR",2,"Ped lap",0,"Forb"
"388",2018,"TL","IM","PR",2,"Pet fri",0,"Forb"
"389",2018,"TL","IM","PR",2,"Pol bis",0,"Forb"
"390",2018,"TL","IM","PR",2,"Pyr gra",0,"Forb"
"391",2018,"TL","IM","PR",2,"Rub cha",0.093220339,"Forb"
"392",2018,"TL","IM","PR",2,"Sal pul",0.016949153,"Deciduous shrubs"
"393",2018,"TL","IM","PR",2,"Sax pun",0,"Forb"
"394",2018,"TL","IM","PR",2,"std",0.033898305,"Standing dead"
"395",2018,"TL","IM","PR",2,"Vac uli",0,"Deciduous shrubs"
"396",2018,"TL","IM","PR",2,"Vac vit",0.050847458,"Evergreen shrubs"
"397",2018,"TL","IM","PR",3,"And pol",0,"Evergreen shrubs"
"398",2018,"TL","IM","PR",3,"bare",0,"Bare ground"
"399",2018,"TL","IM","PR",3,"Bet nan",0.113537118,"Deciduous shrubs"
"400",2018,"TL","IM","PR",3,"Car big",0.008733624,"Grass"
"401",2018,"TL","IM","PR",3,"Cas tet",0,"Evergreen shrubs"
"402",2018,"TL","IM","PR",3,"Emp nig",0,"Evergreen shrubs"
"403",2018,"TL","IM","PR",3,"Eri vag",0.131004367,"Sedge"
"404",2018,"TL","IM","PR",3,"frost boil",0,"Bare ground"
"405",2018,"TL","IM","PR",3,"Led pal",0.052401747,"Evergreen shrubs"
"406",2018,"TL","IM","PR",3,"lichen",0.004366812,"Lichen"
"407",2018,"TL","IM","PR",3,"litter",0.052401747,"Litter"
"408",2018,"TL","IM","PR",3,"moss",0.410480349,"Moss"
"409",2018,"TL","IM","PR",3,"Ped lap",0.004366812,"Forb"
"410",2018,"TL","IM","PR",3,"Pet fri",0.004366812,"Forb"
"411",2018,"TL","IM","PR",3,"Pol bis",0.017467249,"Forb"
"412",2018,"TL","IM","PR",3,"Pyr gra",0.004366812,"Forb"
"413",2018,"TL","IM","PR",3,"Rub cha",0.052401747,"Forb"
"414",2018,"TL","IM","PR",3,"Sal pul",0.043668122,"Deciduous shrubs"
"415",2018,"TL","IM","PR",3,"Sax pun",0.004366812,"Forb"
"416",2018,"TL","IM","PR",3,"std",0.026200873,"Standing dead"
"417",2018,"TL","IM","PR",3,"Vac uli",0.008733624,"Deciduous shrubs"
"418",2018,"TL","IM","PR",3,"Vac vit",0.061135371,"Evergreen shrubs"
"419",2018,"TL","IM","PR",4,"And pol",0.009950249,"Evergreen shrubs"
"420",2018,"TL","IM","PR",4,"bare",0.029850746,"Bare ground"
"421",2018,"TL","IM","PR",4,"Bet nan",0.15920398,"Deciduous shrubs"
"422",2018,"TL","IM","PR",4,"Car big",0.059701493,"Grass"
"423",2018,"TL","IM","PR",4,"Cas tet",0.019900498,"Evergreen shrubs"
"424",2018,"TL","IM","PR",4,"Emp nig",0,"Evergreen shrubs"
"425",2018,"TL","IM","PR",4,"Eri vag",0.069651741,"Sedge"
"426",2018,"TL","IM","PR",4,"frost boil",0,"Bare ground"
"427",2018,"TL","IM","PR",4,"Led pal",0.004975124,"Evergreen shrubs"
"428",2018,"TL","IM","PR",4,"lichen",0.009950249,"Lichen"
"429",2018,"TL","IM","PR",4,"litter",0.119402985,"Litter"
"430",2018,"TL","IM","PR",4,"moss",0.119402985,"Moss"
"431",2018,"TL","IM","PR",4,"Ped lap",0.009950249,"Forb"
"432",2018,"TL","IM","PR",4,"Pet fri",0.019900498,"Forb"
"433",2018,"TL","IM","PR",4,"Pol bis",0.009950249,"Forb"
"434",2018,"TL","IM","PR",4,"Pyr gra",0,"Forb"
"435",2018,"TL","IM","PR",4,"Rub cha",0.109452736,"Forb"
"436",2018,"TL","IM","PR",4,"Sal pul",0.049751244,"Deciduous shrubs"
"437",2018,"TL","IM","PR",4,"Sax pun",0,"Forb"
"438",2018,"TL","IM","PR",4,"std",0.039800995,"Standing dead"
"439",2018,"TL","IM","PR",4,"Vac uli",0.099502488,"Deciduous shrubs"
"440",2018,"TL","IM","PR",4,"Vac vit",0.059701493,"Evergreen shrubs"
"441",2018,"TL","IM","PR",5,"And pol",0.009090909,"Evergreen shrubs"
"442",2018,"TL","IM","PR",5,"bare",0.004545455,"Bare ground"
"443",2018,"TL","IM","PR",5,"Bet nan",0.145454545,"Deciduous shrubs"
"444",2018,"TL","IM","PR",5,"Car big",0.009090909,"Grass"
"445",2018,"TL","IM","PR",5,"Cas tet",0.045454545,"Evergreen shrubs"
"446",2018,"TL","IM","PR",5,"Emp nig",0,"Evergreen shrubs"
"447",2018,"TL","IM","PR",5,"Eri vag",0.127272727,"Sedge"
"448",2018,"TL","IM","PR",5,"frost boil",0,"Bare ground"
"449",2018,"TL","IM","PR",5,"Led pal",0.063636364,"Evergreen shrubs"
"450",2018,"TL","IM","PR",5,"lichen",0.018181818,"Lichen"
"451",2018,"TL","IM","PR",5,"litter",0.109090909,"Litter"
"452",2018,"TL","IM","PR",5,"moss",0.181818182,"Moss"
"453",2018,"TL","IM","PR",5,"Ped lap",0.009090909,"Forb"
"454",2018,"TL","IM","PR",5,"Pet fri",0.027272727,"Forb"
"455",2018,"TL","IM","PR",5,"Pol bis",0,"Forb"
"456",2018,"TL","IM","PR",5,"Pyr gra",0,"Forb"
"457",2018,"TL","IM","PR",5,"Rub cha",0.136363636,"Forb"
"458",2018,"TL","IM","PR",5,"Sal pul",0.009090909,"Deciduous shrubs"
"459",2018,"TL","IM","PR",5,"Sax pun",0.004545455,"Forb"
"460",2018,"TL","IM","PR",5,"std",0.009090909,"Standing dead"
"461",2018,"TL","IM","PR",5,"Vac uli",0.063636364,"Deciduous shrubs"
"462",2018,"TL","IM","PR",5,"Vac vit",0.027272727,"Evergreen shrubs"
"463",2018,"TL","IM","PR",6,"And pol",0.004310345,"Evergreen shrubs"
"464",2018,"TL","IM","PR",6,"bare",0.004310345,"Bare ground"
"465",2018,"TL","IM","PR",6,"Bet nan",0.224137931,"Deciduous shrubs"
"466",2018,"TL","IM","PR",6,"Car big",0.043103448,"Grass"
"467",2018,"TL","IM","PR",6,"Cas tet",0.043103448,"Evergreen shrubs"
"468",2018,"TL","IM","PR",6,"Emp nig",0,"Evergreen shrubs"
"469",2018,"TL","IM","PR",6,"Eri vag",0.034482759,"Sedge"
"470",2018,"TL","IM","PR",6,"frost boil",0,"Bare ground"
"471",2018,"TL","IM","PR",6,"Led pal",0.051724138,"Evergreen shrubs"
"472",2018,"TL","IM","PR",6,"lichen",0.043103448,"Lichen"
"473",2018,"TL","IM","PR",6,"litter",0.051724138,"Litter"
"474",2018,"TL","IM","PR",6,"moss",0.215517241,"Moss"
"475",2018,"TL","IM","PR",6,"Ped lap",0.00862069,"Forb"
"476",2018,"TL","IM","PR",6,"Pet fri",0.00862069,"Forb"
"477",2018,"TL","IM","PR",6,"Pol bis",0,"Forb"
"478",2018,"TL","IM","PR",6,"Pyr gra",0,"Forb"
"479",2018,"TL","IM","PR",6,"Rub cha",0.137931034,"Forb"
"480",2018,"TL","IM","PR",6,"Sal pul",0,"Deciduous shrubs"
"481",2018,"TL","IM","PR",6,"Sax pun",0,"Forb"
"482",2018,"TL","IM","PR",6,"std",0.025862069,"Standing dead"
"483",2018,"TL","IM","PR",6,"Vac uli",0,"Deciduous shrubs"
"484",2018,"TL","IM","PR",6,"Vac vit",0.103448276,"Evergreen shrubs"
"485",2018,"TL","IM","PR",7,"And pol",0,"Evergreen shrubs"
"486",2018,"TL","IM","PR",7,"bare",0.006134969,"Bare ground"
"487",2018,"TL","IM","PR",7,"Bet nan",0.134969325,"Deciduous shrubs"
"488",2018,"TL","IM","PR",7,"Car big",0.073619632,"Grass"
"489",2018,"TL","IM","PR",7,"Cas tet",0.122699387,"Evergreen shrubs"
"490",2018,"TL","IM","PR",7,"Emp nig",0,"Evergreen shrubs"
"491",2018,"TL","IM","PR",7,"Eri vag",0.110429448,"Sedge"
"492",2018,"TL","IM","PR",7,"frost boil",0,"Bare ground"
"493",2018,"TL","IM","PR",7,"Led pal",0.036809816,"Evergreen shrubs"
"494",2018,"TL","IM","PR",7,"lichen",0.006134969,"Lichen"
"495",2018,"TL","IM","PR",7,"litter",0.171779141,"Litter"
"496",2018,"TL","IM","PR",7,"moss",0.085889571,"Moss"
"497",2018,"TL","IM","PR",7,"Ped lap",0.006134969,"Forb"
"498",2018,"TL","IM","PR",7,"Pet fri",0.012269939,"Forb"
"499",2018,"TL","IM","PR",7,"Pol bis",0,"Forb"
"500",2018,"TL","IM","PR",7,"Pyr gra",0,"Forb"
"501",2018,"TL","IM","PR",7,"Rub cha",0.159509202,"Forb"
"502",2018,"TL","IM","PR",7,"Sal pul",0.012269939,"Deciduous shrubs"
"503",2018,"TL","IM","PR",7,"Sax pun",0,"Forb"
"504",2018,"TL","IM","PR",7,"std",0.012269939,"Standing dead"
"505",2018,"TL","IM","PR",7,"Vac uli",0,"Deciduous shrubs"
"506",2018,"TL","IM","PR",7,"Vac vit",0.049079755,"Evergreen shrubs"
"507",2018,"TL","IM","PR",8,"And pol",0,"Evergreen shrubs"
"508",2018,"TL","IM","PR",8,"bare",0.005988024,"Bare ground"
"509",2018,"TL","IM","PR",8,"Bet nan",0.215568862,"Deciduous shrubs"
"510",2018,"TL","IM","PR",8,"Car big",0,"Grass"
"511",2018,"TL","IM","PR",8,"Cas tet",0,"Evergreen shrubs"
"512",2018,"TL","IM","PR",8,"Emp nig",0,"Evergreen shrubs"
"513",2018,"TL","IM","PR",8,"Eri vag",0.131736527,"Sedge"
"514",2018,"TL","IM","PR",8,"frost boil",0,"Bare ground"
"515",2018,"TL","IM","PR",8,"Led pal",0,"Evergreen shrubs"
"516",2018,"TL","IM","PR",8,"lichen",0.047904192,"Lichen"
"517",2018,"TL","IM","PR",8,"litter",0.119760479,"Litter"
"518",2018,"TL","IM","PR",8,"moss",0.215568862,"Moss"
"519",2018,"TL","IM","PR",8,"Ped lap",0,"Forb"
"520",2018,"TL","IM","PR",8,"Pet fri",0.005988024,"Forb"
"521",2018,"TL","IM","PR",8,"Pol bis",0.005988024,"Forb"
"522",2018,"TL","IM","PR",8,"Pyr gra",0,"Forb"
"523",2018,"TL","IM","PR",8,"Rub cha",0.071856287,"Forb"
"524",2018,"TL","IM","PR",8,"Sal pul",0.011976048,"Deciduous shrubs"
"525",2018,"TL","IM","PR",8,"Sax pun",0,"Forb"
"526",2018,"TL","IM","PR",8,"std",0.05988024,"Standing dead"
"527",2018,"TL","IM","PR",8,"Vac uli",0,"Deciduous shrubs"
"528",2018,"TL","IM","PR",8,"Vac vit",0.107784431,"Evergreen shrubs"
"529",2018,"TL","PL","CT",1,"And pol",0,"Evergreen shrubs"
"530",2018,"TL","PL","CT",1,"bare",0.032258065,"Bare ground"
"531",2018,"TL","PL","CT",1,"Bet nan",0.107526882,"Deciduous shrubs"
"532",2018,"TL","PL","CT",1,"Car big",0.150537634,"Grass"
"533",2018,"TL","PL","CT",1,"Cas tet",0,"Evergreen shrubs"
"534",2018,"TL","PL","CT",1,"Emp nig",0,"Evergreen shrubs"
"535",2018,"TL","PL","CT",1,"Eri vag",0.064516129,"Sedge"
"536",2018,"TL","PL","CT",1,"frost boil",0,"Bare ground"
"537",2018,"TL","PL","CT",1,"Led pal",0.064516129,"Evergreen shrubs"
"538",2018,"TL","PL","CT",1,"lichen",0.096774194,"Lichen"
"539",2018,"TL","PL","CT",1,"litter",0.010752688,"Litter"
"540",2018,"TL","PL","CT",1,"moss",0.161290323,"Moss"
"541",2018,"TL","PL","CT",1,"Ped lap",0,"Forb"
"542",2018,"TL","PL","CT",1,"Pol bis",0,"Forb"
"543",2018,"TL","PL","CT",1,"Pyr gra",0,"Forb"
"544",2018,"TL","PL","CT",1,"Rub cha",0,"Forb"
"545",2018,"TL","PL","CT",1,"Sal pul",0.096774194,"Deciduous shrubs"
"546",2018,"TL","PL","CT",1,"Sal ret",0.021505376,"Deciduous shrubs"
"547",2018,"TL","PL","CT",1,"Sax pun",0,"Forb"
"548",2018,"TL","PL","CT",1,"std",0,"Standing dead"
"549",2018,"TL","PL","CT",1,"Ste edw",0,"Forb"
"550",2018,"TL","PL","CT",1,"Vac uli",0.064516129,"Deciduous shrubs"
"551",2018,"TL","PL","CT",1,"Vac vit",0.129032258,"Evergreen shrubs"
"552",2018,"TL","PL","CT",2,"And pol",0,"Evergreen shrubs"
"553",2018,"TL","PL","CT",2,"bare",0.040609137,"Bare ground"
"554",2018,"TL","PL","CT",2,"Bet nan",0.091370558,"Deciduous shrubs"
"555",2018,"TL","PL","CT",2,"Car big",0.081218274,"Grass"
"556",2018,"TL","PL","CT",2,"Cas tet",0,"Evergreen shrubs"
"557",2018,"TL","PL","CT",2,"Emp nig",0,"Evergreen shrubs"
"558",2018,"TL","PL","CT",2,"Eri vag",0.040609137,"Sedge"
"559",2018,"TL","PL","CT",2,"frost boil",0,"Bare ground"
"560",2018,"TL","PL","CT",2,"Led pal",0.050761421,"Evergreen shrubs"
"561",2018,"TL","PL","CT",2,"lichen",0.192893401,"Lichen"
"562",2018,"TL","PL","CT",2,"litter",0.091370558,"Litter"
"563",2018,"TL","PL","CT",2,"moss",0.233502538,"Moss"
"564",2018,"TL","PL","CT",2,"Ped lap",0,"Forb"
"565",2018,"TL","PL","CT",2,"Pol bis",0,"Forb"
"566",2018,"TL","PL","CT",2,"Pyr gra",0,"Forb"
"567",2018,"TL","PL","CT",2,"Rub cha",0,"Forb"
"568",2018,"TL","PL","CT",2,"Sal pul",0.005076142,"Deciduous shrubs"
"569",2018,"TL","PL","CT",2,"Sal ret",0.040609137,"Deciduous shrubs"
"570",2018,"TL","PL","CT",2,"Sax pun",0,"Forb"
"571",2018,"TL","PL","CT",2,"std",0,"Standing dead"
"572",2018,"TL","PL","CT",2,"Ste edw",0.010152284,"Forb"
"573",2018,"TL","PL","CT",2,"Vac uli",0.030456853,"Deciduous shrubs"
"574",2018,"TL","PL","CT",2,"Vac vit",0.091370558,"Evergreen shrubs"
"575",2018,"TL","PL","CT",3,"And pol",0,"Evergreen shrubs"
"576",2018,"TL","PL","CT",3,"bare",0.050761421,"Bare ground"
"577",2018,"TL","PL","CT",3,"Bet nan",0.050761421,"Deciduous shrubs"
"578",2018,"TL","PL","CT",3,"Car big",0.07106599,"Grass"
"579",2018,"TL","PL","CT",3,"Cas tet",0,"Evergreen shrubs"
"580",2018,"TL","PL","CT",3,"Emp nig",0,"Evergreen shrubs"
"581",2018,"TL","PL","CT",3,"Eri vag",0.081218274,"Sedge"
"582",2018,"TL","PL","CT",3,"frost boil",0,"Bare ground"
"583",2018,"TL","PL","CT",3,"Led pal",0.010152284,"Evergreen shrubs"
"584",2018,"TL","PL","CT",3,"lichen",0,"Lichen"
"585",2018,"TL","PL","CT",3,"litter",0.111675127,"Litter"
"586",2018,"TL","PL","CT",3,"moss",0.365482234,"Moss"
"587",2018,"TL","PL","CT",3,"Ped lap",0,"Forb"
"588",2018,"TL","PL","CT",3,"Pol bis",0.010152284,"Forb"
"589",2018,"TL","PL","CT",3,"Pyr gra",0,"Forb"
"590",2018,"TL","PL","CT",3,"Rub cha",0,"Forb"
"591",2018,"TL","PL","CT",3,"Sal pul",0.040609137,"Deciduous shrubs"
"592",2018,"TL","PL","CT",3,"Sal ret",0.005076142,"Deciduous shrubs"
"593",2018,"TL","PL","CT",3,"Sax pun",0,"Forb"
"594",2018,"TL","PL","CT",3,"std",0,"Standing dead"
"595",2018,"TL","PL","CT",3,"Ste edw",0,"Forb"
"596",2018,"TL","PL","CT",3,"Vac uli",0.121827411,"Deciduous shrubs"
"597",2018,"TL","PL","CT",3,"Vac vit",0.081218274,"Evergreen shrubs"
"598",2018,"TL","PL","CT",4,"And pol",0,"Evergreen shrubs"
"599",2018,"TL","PL","CT",4,"bare",0.025477707,"Bare ground"
"600",2018,"TL","PL","CT",4,"Bet nan",0.050955414,"Deciduous shrubs"
"601",2018,"TL","PL","CT",4,"Car big",0.165605096,"Grass"
"602",2018,"TL","PL","CT",4,"Cas tet",0,"Evergreen shrubs"
"603",2018,"TL","PL","CT",4,"Emp nig",0,"Evergreen shrubs"
"604",2018,"TL","PL","CT",4,"Eri vag",0.063694268,"Sedge"
"605",2018,"TL","PL","CT",4,"frost boil",0,"Bare ground"
"606",2018,"TL","PL","CT",4,"Led pal",0.050955414,"Evergreen shrubs"
"607",2018,"TL","PL","CT",4,"lichen",0.038216561,"Lichen"
"608",2018,"TL","PL","CT",4,"litter",0.101910828,"Litter"
"609",2018,"TL","PL","CT",4,"moss",0.140127389,"Moss"
"610",2018,"TL","PL","CT",4,"Ped lap",0.006369427,"Forb"
"611",2018,"TL","PL","CT",4,"Pol bis",0.025477707,"Forb"
"612",2018,"TL","PL","CT",4,"Pyr gra",0,"Forb"
"613",2018,"TL","PL","CT",4,"Rub cha",0,"Forb"
"614",2018,"TL","PL","CT",4,"Sal pul",0.203821656,"Deciduous shrubs"
"615",2018,"TL","PL","CT",4,"Sal ret",0.050955414,"Deciduous shrubs"
"616",2018,"TL","PL","CT",4,"Sax pun",0,"Forb"
"617",2018,"TL","PL","CT",4,"std",0,"Standing dead"
"618",2018,"TL","PL","CT",4,"Ste edw",0,"Forb"
"619",2018,"TL","PL","CT",4,"Vac uli",0.076433121,"Deciduous shrubs"
"620",2018,"TL","PL","CT",4,"Vac vit",0,"Evergreen shrubs"
"621",2018,"TL","PL","CT",5,"And pol",0,"Evergreen shrubs"
"622",2018,"TL","PL","CT",5,"bare",0.18579235,"Bare ground"
"623",2018,"TL","PL","CT",5,"Bet nan",0.076502732,"Deciduous shrubs"
"624",2018,"TL","PL","CT",5,"Car big",0.218579235,"Grass"
"625",2018,"TL","PL","CT",5,"Cas tet",0,"Evergreen shrubs"
"626",2018,"TL","PL","CT",5,"Emp nig",0,"Evergreen shrubs"
"627",2018,"TL","PL","CT",5,"Eri vag",0.032786885,"Sedge"
"628",2018,"TL","PL","CT",5,"frost boil",0,"Bare ground"
"629",2018,"TL","PL","CT",5,"Led pal",0.021857923,"Evergreen shrubs"
"630",2018,"TL","PL","CT",5,"lichen",0.005464481,"Lichen"
"631",2018,"TL","PL","CT",5,"litter",0.109289617,"Litter"
"632",2018,"TL","PL","CT",5,"moss",0.109289617,"Moss"
"633",2018,"TL","PL","CT",5,"Ped lap",0.005464481,"Forb"
"634",2018,"TL","PL","CT",5,"Pol bis",0.005464481,"Forb"
"635",2018,"TL","PL","CT",5,"Pyr gra",0,"Forb"
"636",2018,"TL","PL","CT",5,"Rub cha",0,"Forb"
"637",2018,"TL","PL","CT",5,"Sal pul",0.06557377,"Deciduous shrubs"
"638",2018,"TL","PL","CT",5,"Sal ret",0.06557377,"Deciduous shrubs"
"639",2018,"TL","PL","CT",5,"Sax pun",0,"Forb"
"640",2018,"TL","PL","CT",5,"std",0,"Standing dead"
"641",2018,"TL","PL","CT",5,"Ste edw",0,"Forb"
"642",2018,"TL","PL","CT",5,"Vac uli",0,"Deciduous shrubs"
"643",2018,"TL","PL","CT",5,"Vac vit",0.098360656,"Evergreen shrubs"
"644",2018,"TL","PL","CT",6,"And pol",0,"Evergreen shrubs"
"645",2018,"TL","PL","CT",6,"bare",0.074074074,"Bare ground"
"646",2018,"TL","PL","CT",6,"Bet nan",0.111111111,"Deciduous shrubs"
"647",2018,"TL","PL","CT",6,"Car big",0.064814815,"Grass"
"648",2018,"TL","PL","CT",6,"Cas tet",0,"Evergreen shrubs"
"649",2018,"TL","PL","CT",6,"Emp nig",0,"Evergreen shrubs"
"650",2018,"TL","PL","CT",6,"Eri vag",0.046296296,"Sedge"
"651",2018,"TL","PL","CT",6,"frost boil",0,"Bare ground"
"652",2018,"TL","PL","CT",6,"Led pal",0.009259259,"Evergreen shrubs"
"653",2018,"TL","PL","CT",6,"lichen",0.009259259,"Lichen"
"654",2018,"TL","PL","CT",6,"litter",0.055555556,"Litter"
"655",2018,"TL","PL","CT",6,"moss",0.388888889,"Moss"
"656",2018,"TL","PL","CT",6,"Ped lap",0,"Forb"
"657",2018,"TL","PL","CT",6,"Pol bis",0.009259259,"Forb"
"658",2018,"TL","PL","CT",6,"Pyr gra",0,"Forb"
"659",2018,"TL","PL","CT",6,"Rub cha",0,"Forb"
"660",2018,"TL","PL","CT",6,"Sal pul",0.092592593,"Deciduous shrubs"
"661",2018,"TL","PL","CT",6,"Sal ret",0.018518519,"Deciduous shrubs"
"662",2018,"TL","PL","CT",6,"Sax pun",0.009259259,"Forb"
"663",2018,"TL","PL","CT",6,"std",0,"Standing dead"
"664",2018,"TL","PL","CT",6,"Ste edw",0.009259259,"Forb"
"665",2018,"TL","PL","CT",6,"Vac uli",0.009259259,"Deciduous shrubs"
"666",2018,"TL","PL","CT",6,"Vac vit",0.092592593,"Evergreen shrubs"
"667",2018,"TL","PL","CT",7,"And pol",0,"Evergreen shrubs"
"668",2018,"TL","PL","CT",7,"bare",0.019607843,"Bare ground"
"669",2018,"TL","PL","CT",7,"Bet nan",0.117647059,"Deciduous shrubs"
"670",2018,"TL","PL","CT",7,"Car big",0.18627451,"Grass"
"671",2018,"TL","PL","CT",7,"Cas tet",0,"Evergreen shrubs"
"672",2018,"TL","PL","CT",7,"Emp nig",0,"Evergreen shrubs"
"673",2018,"TL","PL","CT",7,"Eri vag",0.098039216,"Sedge"
"674",2018,"TL","PL","CT",7,"frost boil",0,"Bare ground"
"675",2018,"TL","PL","CT",7,"Led pal",0.009803922,"Evergreen shrubs"
"676",2018,"TL","PL","CT",7,"lichen",0.019607843,"Lichen"
"677",2018,"TL","PL","CT",7,"litter",0.088235294,"Litter"
"678",2018,"TL","PL","CT",7,"moss",0.215686275,"Moss"
"679",2018,"TL","PL","CT",7,"Ped lap",0.004901961,"Forb"
"680",2018,"TL","PL","CT",7,"Pol bis",0,"Forb"
"681",2018,"TL","PL","CT",7,"Pyr gra",0,"Forb"
"682",2018,"TL","PL","CT",7,"Rub cha",0,"Forb"
"683",2018,"TL","PL","CT",7,"Sal pul",0.009803922,"Deciduous shrubs"
"684",2018,"TL","PL","CT",7,"Sal ret",0,"Deciduous shrubs"
"685",2018,"TL","PL","CT",7,"Sax pun",0,"Forb"
"686",2018,"TL","PL","CT",7,"std",0,"Standing dead"
"687",2018,"TL","PL","CT",7,"Ste edw",0,"Forb"
"688",2018,"TL","PL","CT",7,"Vac uli",0.004901961,"Deciduous shrubs"
"689",2018,"TL","PL","CT",7,"Vac vit",0.225490196,"Evergreen shrubs"
"690",2018,"TL","PL","CT",8,"And pol",0,"Evergreen shrubs"
"691",2018,"TL","PL","CT",8,"bare",0.005464481,"Bare ground"
"692",2018,"TL","PL","CT",8,"Bet nan",0.098360656,"Deciduous shrubs"
"693",2018,"TL","PL","CT",8,"Car big",0.087431694,"Grass"
"694",2018,"TL","PL","CT",8,"Cas tet",0,"Evergreen shrubs"
"695",2018,"TL","PL","CT",8,"Emp nig",0,"Evergreen shrubs"
"696",2018,"TL","PL","CT",8,"Eri vag",0.087431694,"Sedge"
"697",2018,"TL","PL","CT",8,"frost boil",0,"Bare ground"
"698",2018,"TL","PL","CT",8,"Led pal",0.087431694,"Evergreen shrubs"
"699",2018,"TL","PL","CT",8,"lichen",0.054644809,"Lichen"
"700",2018,"TL","PL","CT",8,"litter",0.131147541,"Litter"
"701",2018,"TL","PL","CT",8,"moss",0.163934426,"Moss"
"702",2018,"TL","PL","CT",8,"Ped lap",0.005464481,"Forb"
"703",2018,"TL","PL","CT",8,"Pol bis",0,"Forb"
"704",2018,"TL","PL","CT",8,"Pyr gra",0,"Forb"
"705",2018,"TL","PL","CT",8,"Rub cha",0,"Forb"
"706",2018,"TL","PL","CT",8,"Sal pul",0.021857923,"Deciduous shrubs"
"707",2018,"TL","PL","CT",8,"Sal ret",0.032786885,"Deciduous shrubs"
"708",2018,"TL","PL","CT",8,"Sax pun",0,"Forb"
"709",2018,"TL","PL","CT",8,"std",0,"Standing dead"
"710",2018,"TL","PL","CT",8,"Ste edw",0.005464481,"Forb"
"711",2018,"TL","PL","CT",8,"Vac uli",0.043715847,"Deciduous shrubs"
"712",2018,"TL","PL","CT",8,"Vac vit",0.174863388,"Evergreen shrubs"
"713",2018,"TL","PL","EX",1,"And pol",0,"Evergreen shrubs"
"714",2018,"TL","PL","EX",1,"bare",0.022222222,"Bare ground"
"715",2018,"TL","PL","EX",1,"Bet nan",0.166666667,"Deciduous shrubs"
"716",2018,"TL","PL","EX",1,"Car big",0.066666667,"Grass"
"717",2018,"TL","PL","EX",1,"Cas tet",0,"Evergreen shrubs"
"718",2018,"TL","PL","EX",1,"Emp nig",0,"Evergreen shrubs"
"719",2018,"TL","PL","EX",1,"Eri vag",0.155555556,"Sedge"
"720",2018,"TL","PL","EX",1,"frost boil",0,"Bare ground"
"721",2018,"TL","PL","EX",1,"Led pal",0.055555556,"Evergreen shrubs"
"722",2018,"TL","PL","EX",1,"lichen",0.044444444,"Lichen"
"723",2018,"TL","PL","EX",1,"litter",0.022222222,"Litter"
"724",2018,"TL","PL","EX",1,"moss",0.2,"Moss"
"725",2018,"TL","PL","EX",1,"Ped lap",0,"Forb"
"726",2018,"TL","PL","EX",1,"Pol bis",0,"Forb"
"727",2018,"TL","PL","EX",1,"Pyr gra",0,"Forb"
"728",2018,"TL","PL","EX",1,"Rub cha",0,"Forb"
"729",2018,"TL","PL","EX",1,"Sal pul",0.066666667,"Deciduous shrubs"
"730",2018,"TL","PL","EX",1,"Sal ret",0.066666667,"Deciduous shrubs"
"731",2018,"TL","PL","EX",1,"std",0,"Standing dead"
"732",2018,"TL","PL","EX",1,"Vac uli",0,"Deciduous shrubs"
"733",2018,"TL","PL","EX",1,"Vac vit",0.133333333,"Evergreen shrubs"
"734",2018,"TL","PL","EX",2,"And pol",0,"Evergreen shrubs"
"735",2018,"TL","PL","EX",2,"bare",0.011235955,"Bare ground"
"736",2018,"TL","PL","EX",2,"Bet nan",0.202247191,"Deciduous shrubs"
"737",2018,"TL","PL","EX",2,"Car big",0.06741573,"Grass"
"738",2018,"TL","PL","EX",2,"Cas tet",0,"Evergreen shrubs"
"739",2018,"TL","PL","EX",2,"Emp nig",0,"Evergreen shrubs"
"740",2018,"TL","PL","EX",2,"Eri vag",0.08988764,"Sedge"
"741",2018,"TL","PL","EX",2,"frost boil",0,"Bare ground"
"742",2018,"TL","PL","EX",2,"Led pal",0.033707865,"Evergreen shrubs"
"743",2018,"TL","PL","EX",2,"lichen",0.02247191,"Lichen"
"744",2018,"TL","PL","EX",2,"litter",0.112359551,"Litter"
"745",2018,"TL","PL","EX",2,"moss",0.168539326,"Moss"
"746",2018,"TL","PL","EX",2,"Ped lap",0,"Forb"
"747",2018,"TL","PL","EX",2,"Pol bis",0,"Forb"
"748",2018,"TL","PL","EX",2,"Pyr gra",0,"Forb"
